hora,sza,uv,pre vitamina D
11.0000,60.279,2.095E+00,8.940E-02
11.0167,60.166,2.113E+00,9.028E-02
11.0333,60.054,2.130E+00,9.117E-02
11.0500,59.943,2.148E+00,9.206E-02
11.0667,59.832,2.165E+00,9.294E-02
11.0833,59.723,2.182E+00,9.382E-02
11.1000,59.614,2.200E+00,9.470E-02
11.1167,59.506,2.217E+00,9.558E-02
11.1333,59.398,2.234E+00,9.645E-02
11.1500,59.292,2.251E+00,9.733E-02
11.1667,59.186,2.269E+00,9.820E-02
11.1833,59.080,2.286E+00,9.907E-02
11.2000,58.976,2.303E+00,9.994E-02
11.2167,58.873,2.320E+00,1.008E-01
11.2333,58.770,2.337E+00,1.017E-01
11.2500,58.668,2.353E+00,1.025E-01
11.2667,58.566,2.370E+00,1.034E-01
11.2833,58.466,2.387E+00,1.042E-01
11.3000,58.367,2.404E+00,1.051E-01
11.3167,58.268,2.420E+00,1.059E-01
11.3333,58.170,2.437E+00,1.068E-01
11.3500,58.072,2.453E+00,1.076E-01
11.3667,57.976,2.470E+00,1.085E-01
11.3833,57.880,2.486E+00,1.093E-01
11.4000,57.786,2.502E+00,1.101E-01
11.4167,57.692,2.518E+00,1.109E-01
11.4333,57.599,2.534E+00,1.118E-01
11.4500,57.507,2.550E+00,1.126E-01
11.4667,57.415,2.566E+00,1.134E-01
11.4833,57.325,2.582E+00,1.142E-01
11.5000,57.235,2.597E+00,1.150E-01
11.5167,57.147,2.613E+00,1.158E-01
11.5333,57.058,2.628E+00,1.166E-01
11.5500,56.971,2.643E+00,1.174E-01
11.5667,56.885,2.659E+00,1.182E-01
11.5833,56.800,2.674E+00,1.189E-01
11.6000,56.716,2.689E+00,1.197E-01
11.6167,56.632,2.704E+00,1.205E-01
11.6333,56.549,2.718E+00,1.213E-01
11.6500,56.467,2.733E+00,1.220E-01
11.6667,56.386,2.748E+00,1.228E-01
11.6833,56.307,2.762E+00,1.235E-01
11.7000,56.227,2.776E+00,1.242E-01
11.7167,56.149,2.790E+00,1.250E-01
11.7333,56.071,2.805E+00,1.257E-01
11.7500,55.995,2.818E+00,1.264E-01
11.7667,55.920,2.832E+00,1.271E-01
