hora,sza,uv,pre vitamina D
11.0000,35.988,6.553E+00,3.171E-01
11.0167,35.824,6.584E+00,3.187E-01
11.0333,35.662,6.624E+00,3.209E-01
11.0500,35.501,6.660E+00,3.228E-01
11.0667,35.340,6.695E+00,3.246E-01
11.0833,35.181,6.729E+00,3.264E-01
11.1000,35.022,6.765E+00,3.283E-01
11.1167,34.862,6.800E+00,3.301E-01
11.1333,34.705,6.834E+00,3.319E-01
11.1500,34.549,6.868E+00,3.337E-01
11.1667,34.393,6.902E+00,3.355E-01
11.1833,34.238,6.936E+00,3.373E-01
11.2000,34.084,6.970E+00,3.390E-01
11.2167,33.930,7.003E+00,3.408E-01
11.2333,33.778,7.037E+00,3.425E-01
11.2500,33.627,7.069E+00,3.443E-01
11.2667,33.476,7.102E+00,3.460E-01
11.2833,33.327,7.135E+00,3.477E-01
11.3000,33.177,7.167E+00,3.494E-01
11.3167,33.030,7.199E+00,3.511E-01
11.3333,32.883,7.231E+00,3.527E-01
11.3500,32.737,7.261E+00,3.543E-01
11.3667,32.593,7.288E+00,3.557E-01
11.3833,32.449,7.325E+00,3.577E-01
11.4000,32.305,7.356E+00,3.593E-01
11.4167,32.163,7.386E+00,3.609E-01
11.4333,32.023,7.415E+00,3.624E-01
11.4500,31.883,7.446E+00,3.640E-01
11.4667,31.745,7.476E+00,3.656E-01
11.4833,31.607,7.506E+00,3.672E-01
11.5000,31.470,7.534E+00,3.686E-01
11.5167,31.335,7.562E+00,3.701E-01
11.5333,31.200,7.593E+00,3.717E-01
11.5500,31.068,7.621E+00,3.732E-01
11.5667,30.936,7.649E+00,3.747E-01
11.5833,30.804,7.678E+00,3.761E-01
11.6000,30.674,7.705E+00,3.776E-01
11.6167,30.546,7.732E+00,3.790E-01
11.6333,30.419,7.759E+00,3.804E-01
11.6500,30.293,7.780E+00,3.814E-01
11.6667,30.169,7.812E+00,3.832E-01
11.6833,30.044,7.838E+00,3.846E-01
11.7000,29.922,7.864E+00,3.859E-01
11.7167,29.802,7.889E+00,3.872E-01
11.7333,29.682,7.914E+00,3.885E-01
11.7500,29.564,7.939E+00,3.898E-01
11.7667,29.446,7.964E+00,3.911E-01
11.7833,29.331,7.988E+00,3.924E-01
11.8000,29.217,8.010E+00,3.935E-01
11.8167,29.104,8.035E+00,3.949E-01
11.8333,28.993,8.058E+00,3.961E-01
11.8500,28.883,8.081E+00,3.973E-01
11.8667,28.773,8.104E+00,3.984E-01
11.8833,28.667,8.126E+00,3.996E-01
11.9000,28.561,8.147E+00,4.007E-01
11.9167,28.457,8.169E+00,4.019E-01
11.9333,28.355,8.190E+00,4.030E-01
11.9500,28.254,8.211E+00,4.040E-01
11.9667,28.153,8.229E+00,4.049E-01
11.9833,28.056,8.251E+00,4.062E-01
12.0000,27.959,8.271E+00,4.072E-01
12.0167,27.865,8.290E+00,4.082E-01
12.0333,27.772,8.308E+00,4.092E-01
12.0500,27.679,8.328E+00,4.102E-01
12.0667,27.589,8.346E+00,4.111E-01
12.0833,27.501,8.364E+00,4.121E-01
12.1000,27.415,8.382E+00,4.130E-01
12.1167,27.330,8.399E+00,4.139E-01
12.1333,27.247,8.416E+00,4.148E-01
12.1500,27.165,8.432E+00,4.156E-01
12.1667,27.085,8.448E+00,4.165E-01
12.1833,27.007,8.464E+00,4.173E-01
12.2000,26.931,8.479E+00,4.181E-01
12.2167,26.857,8.494E+00,4.189E-01
12.2333,26.785,8.509E+00,4.196E-01
12.2500,26.713,8.523E+00,4.204E-01
12.2667,26.644,8.535E+00,4.209E-01
12.2833,26.577,8.550E+00,4.218E-01
12.3000,26.512,8.563E+00,4.225E-01
12.3167,26.449,8.576E+00,4.231E-01
12.3333,26.386,8.588E+00,4.238E-01
12.3500,26.326,8.600E+00,4.244E-01
12.3667,26.269,8.611E+00,4.250E-01
12.3833,26.213,8.622E+00,4.255E-01
12.4000,26.160,8.633E+00,4.261E-01
12.4167,26.108,8.643E+00,4.266E-01
12.4333,26.057,8.653E+00,4.272E-01
12.4500,26.009,8.663E+00,4.277E-01
