hora,sza,uv,pre vitamina D
11.0000,36.642,6.135E+00,2.939E-01
11.0167,36.479,6.164E+00,2.953E-01
11.0333,36.319,6.203E+00,2.975E-01
11.0500,36.159,6.236E+00,2.992E-01
11.0667,36.001,6.268E+00,3.009E-01
11.0833,35.843,6.303E+00,3.027E-01
11.1000,35.685,6.336E+00,3.044E-01
11.1167,35.527,6.369E+00,3.062E-01
11.1333,35.372,6.402E+00,3.079E-01
11.1500,35.217,6.434E+00,3.096E-01
11.1667,35.063,6.466E+00,3.113E-01
11.1833,34.910,6.498E+00,3.130E-01
11.2000,34.758,6.530E+00,3.147E-01
11.2167,34.605,6.562E+00,3.163E-01
11.2333,34.454,6.591E+00,3.178E-01
11.2500,34.305,6.625E+00,3.196E-01
11.2667,34.156,6.656E+00,3.213E-01
11.2833,34.008,6.687E+00,3.229E-01
11.3000,33.860,6.718E+00,3.245E-01
11.3167,33.714,6.748E+00,3.261E-01
11.3333,33.569,6.778E+00,3.277E-01
11.3500,33.425,6.803E+00,3.290E-01
11.3667,33.282,6.838E+00,3.308E-01
11.3833,33.140,6.867E+00,3.324E-01
11.4000,32.998,6.897E+00,3.339E-01
11.4167,32.857,6.922E+00,3.353E-01
11.4333,32.719,6.954E+00,3.370E-01
11.4500,32.581,6.983E+00,3.385E-01
11.4667,32.444,7.011E+00,3.400E-01
11.4833,32.308,7.039E+00,3.414E-01
11.5000,32.172,7.063E+00,3.426E-01
11.5167,32.038,7.095E+00,3.443E-01
11.5333,31.906,7.122E+00,3.458E-01
11.5500,31.775,7.149E+00,3.472E-01
11.5667,31.644,7.176E+00,3.486E-01
11.5833,31.514,7.202E+00,3.500E-01
11.6000,31.386,7.225E+00,3.511E-01
11.6167,31.259,7.254E+00,3.527E-01
11.6333,31.134,7.280E+00,3.541E-01
11.6500,31.010,7.305E+00,3.554E-01
11.6667,30.887,7.330E+00,3.567E-01
11.6833,30.764,7.356E+00,3.580E-01
11.7000,30.643,7.380E+00,3.593E-01
11.7167,30.524,7.404E+00,3.606E-01
11.7333,30.406,7.428E+00,3.618E-01
11.7500,30.290,7.451E+00,3.631E-01
11.7667,30.173,7.470E+00,3.640E-01
11.7833,30.059,7.498E+00,3.655E-01
11.8000,29.946,7.521E+00,3.667E-01
11.8167,29.835,7.543E+00,3.679E-01
11.8333,29.725,7.565E+00,3.690E-01
11.8500,29.617,7.587E+00,3.702E-01
11.8667,29.509,7.608E+00,3.713E-01
11.8833,29.403,7.629E+00,3.724E-01
11.9000,29.299,7.650E+00,3.735E-01
11.9167,29.197,7.667E+00,3.742E-01
11.9333,29.096,7.691E+00,3.756E-01
11.9500,28.996,7.711E+00,3.766E-01
11.9667,28.896,7.730E+00,3.777E-01
11.9833,28.800,7.749E+00,3.787E-01
12.0000,28.705,7.768E+00,3.797E-01
12.0167,28.611,7.787E+00,3.806E-01
12.0333,28.520,7.804E+00,3.816E-01
12.0500,28.428,7.823E+00,3.825E-01
12.0667,28.339,7.840E+00,3.835E-01
12.0833,28.252,7.857E+00,3.843E-01
12.1000,28.167,7.874E+00,3.852E-01
12.1167,28.083,7.890E+00,3.861E-01
12.1333,28.001,7.906E+00,3.869E-01
12.1500,27.919,7.922E+00,3.878E-01
12.1667,27.841,7.938E+00,3.886E-01
12.1833,27.764,7.950E+00,3.892E-01
12.2000,27.689,7.967E+00,3.901E-01
12.2167,27.615,7.982E+00,3.909E-01
12.2333,27.543,7.995E+00,3.916E-01
12.2500,27.472,8.009E+00,3.923E-01
12.2667,27.404,8.023E+00,3.930E-01
12.2833,27.338,8.035E+00,3.937E-01
12.3000,27.273,8.048E+00,3.943E-01
12.3167,27.210,8.060E+00,3.950E-01
12.3333,27.148,8.072E+00,3.956E-01
12.3500,27.089,8.083E+00,3.962E-01
12.3667,27.032,8.094E+00,3.968E-01
12.3833,26.977,8.105E+00,3.973E-01
12.4000,26.923,8.115E+00,3.979E-01
12.4167,26.872,8.125E+00,3.984E-01
12.4333,26.821,8.135E+00,3.989E-01
12.4500,26.773,8.144E+00,3.994E-01
12.4667,26.728,8.153E+00,3.998E-01
12.4833,26.684,8.161E+00,4.003E-01
12.5000,26.642,8.169E+00,4.007E-01
12.5167,26.601,8.177E+00,4.011E-01
12.5333,26.563,8.184E+00,4.015E-01
12.5500,26.527,8.189E+00,4.017E-01
12.5667,26.493,8.195E+00,4.020E-01
12.5833,26.461,8.203E+00,4.025E-01
12.6000,26.431,8.209E+00,4.028E-01
12.6167,26.402,8.215E+00,4.031E-01
12.6333,26.376,8.219E+00,4.033E-01
12.6500,26.352,8.224E+00,4.036E-01
12.6667,26.330,8.228E+00,4.038E-01
12.6833,26.311,8.232E+00,4.040E-01
12.7000,26.293,8.235E+00,4.042E-01
12.7167,26.276,8.238E+00,4.043E-01
12.7333,26.262,8.241E+00,4.045E-01
12.7500,26.250,8.243E+00,4.046E-01
12.7667,26.241,8.245E+00,4.047E-01
12.7833,26.233,8.247E+00,4.047E-01
12.8000,26.226,8.248E+00,4.048E-01
12.8167,26.223,8.248E+00,4.048E-01
12.8333,26.222,8.248E+00,4.048E-01
12.8500,26.223,8.249E+00,4.049E-01
12.8667,26.225,8.248E+00,4.048E-01
12.8833,26.230,8.247E+00,4.048E-01
12.9000,26.236,8.246E+00,4.047E-01
12.9167,26.245,8.244E+00,4.046E-01
12.9333,26.256,8.242E+00,4.045E-01
12.9500,26.269,8.240E+00,4.044E-01
12.9667,26.284,8.237E+00,4.042E-01
12.9833,26.301,8.234E+00,4.041E-01
13.0000,26.319,8.230E+00,4.039E-01
13.0167,26.340,8.226E+00,4.037E-01
13.0333,26.363,8.222E+00,4.035E-01
13.0500,26.388,8.217E+00,4.032E-01
13.0667,26.416,8.212E+00,4.029E-01
13.0833,26.444,8.207E+00,4.027E-01
13.1000,26.475,8.200E+00,4.023E-01
13.1167,26.508,8.191E+00,4.018E-01
13.1333,26.544,8.187E+00,4.016E-01
13.1500,26.581,8.181E+00,4.013E-01
13.1667,26.620,8.173E+00,4.009E-01
13.1833,26.660,8.165E+00,4.005E-01
13.2000,26.703,8.157E+00,4.001E-01
13.2167,26.748,8.149E+00,3.996E-01
13.2333,26.795,8.140E+00,3.992E-01
13.2500,26.844,8.130E+00,3.987E-01
13.2667,26.894,8.121E+00,3.982E-01
13.2833,26.947,8.110E+00,3.976E-01
13.3000,27.002,8.100E+00,3.971E-01
13.3167,27.058,8.089E+00,3.965E-01
13.3333,27.117,8.078E+00,3.959E-01
13.3500,27.177,8.066E+00,3.953E-01
13.3667,27.238,8.055E+00,3.947E-01
13.3833,27.302,8.042E+00,3.941E-01
13.4000,27.368,8.030E+00,3.934E-01
13.4167,27.435,8.017E+00,3.927E-01
13.4333,27.505,8.003E+00,3.920E-01
13.4500,27.576,7.989E+00,3.913E-01
13.4667,27.648,7.976E+00,3.905E-01
13.4833,27.722,7.961E+00,3.898E-01
13.5000,27.799,7.943E+00,3.888E-01
13.5167,27.877,7.931E+00,3.882E-01
13.5333,27.957,7.915E+00,3.874E-01
13.5500,28.037,7.900E+00,3.866E-01
13.5667,28.120,7.883E+00,3.857E-01
13.5833,28.205,7.867E+00,3.848E-01
13.6000,28.292,7.850E+00,3.840E-01
13.6167,28.380,7.832E+00,3.830E-01
13.6333,28.470,7.815E+00,3.821E-01
13.6500,28.560,7.797E+00,3.812E-01
13.6667,28.653,7.779E+00,3.802E-01
13.6833,28.748,7.760E+00,3.792E-01
13.7000,28.844,7.740E+00,3.782E-01
13.7167,28.942,7.722E+00,3.772E-01
13.7333,29.041,7.702E+00,3.762E-01
13.7500,29.141,7.682E+00,3.752E-01
13.7667,29.243,7.661E+00,3.740E-01
13.7833,29.346,7.637E+00,3.729E-01
13.8000,29.452,7.620E+00,3.719E-01
13.8167,29.558,7.599E+00,3.708E-01
13.8333,29.665,7.577E+00,3.697E-01
13.8500,29.775,7.555E+00,3.685E-01
13.8667,29.885,7.533E+00,3.673E-01
13.8833,29.998,7.511E+00,3.662E-01
13.9000,30.111,7.488E+00,3.650E-01
13.9167,30.226,7.460E+00,3.633E-01
13.9333,30.341,7.441E+00,3.625E-01
13.9500,30.459,7.418E+00,3.613E-01
13.9667,30.578,7.394E+00,3.600E-01
13.9833,30.698,7.369E+00,3.587E-01
14.0000,30.820,7.345E+00,3.574E-01
