hora,sza,uv,pre vitamina D
11.0000,60.462,2.109E+00,8.717E-02
11.0167,60.350,2.126E+00,8.805E-02
11.0333,60.239,2.144E+00,8.893E-02
11.0500,60.128,2.161E+00,8.981E-02
11.0667,60.017,2.179E+00,9.069E-02
11.0833,59.908,2.196E+00,9.156E-02
11.1000,59.799,2.214E+00,9.244E-02
11.1167,59.692,2.231E+00,9.331E-02
11.1333,59.584,2.248E+00,9.418E-02
11.1500,59.478,2.266E+00,9.505E-02
11.1667,59.372,2.283E+00,9.592E-02
11.1833,59.267,2.300E+00,9.678E-02
11.2000,59.163,2.317E+00,9.765E-02
11.2167,59.060,2.334E+00,9.850E-02
11.2333,58.958,2.351E+00,9.936E-02
11.2500,58.856,2.368E+00,1.002E-01
11.2667,58.755,2.385E+00,1.011E-01
11.2833,58.654,2.401E+00,1.019E-01
11.3000,58.556,2.418E+00,1.028E-01
11.3167,58.457,2.435E+00,1.036E-01
11.3333,58.359,2.451E+00,1.044E-01
11.3500,58.262,2.468E+00,1.053E-01
11.3667,58.166,2.484E+00,1.061E-01
11.3833,58.070,2.500E+00,1.069E-01
11.4000,57.977,2.516E+00,1.078E-01
11.4167,57.883,2.533E+00,1.086E-01
11.4333,57.790,2.549E+00,1.094E-01
11.4500,57.698,2.565E+00,1.102E-01
11.4667,57.606,2.580E+00,1.110E-01
11.4833,57.516,2.596E+00,1.118E-01
11.5000,57.427,2.612E+00,1.126E-01
11.5167,57.339,2.627E+00,1.134E-01
11.5333,57.251,2.643E+00,1.142E-01
11.5500,57.164,2.658E+00,1.150E-01
11.5667,57.078,2.673E+00,1.158E-01
11.5833,56.993,2.688E+00,1.165E-01
11.6000,56.909,2.703E+00,1.173E-01
11.6167,56.825,2.718E+00,1.181E-01
11.6333,56.743,2.733E+00,1.188E-01
11.6500,56.661,2.748E+00,1.196E-01
11.6667,56.580,2.762E+00,1.203E-01
11.6833,56.501,2.777E+00,1.211E-01
11.7000,56.422,2.791E+00,1.218E-01
11.7167,56.344,2.805E+00,1.225E-01
11.7333,56.266,2.819E+00,1.233E-01
11.7500,56.190,2.833E+00,1.240E-01
11.7667,56.115,2.847E+00,1.247E-01
11.7833,56.041,2.861E+00,1.254E-01
11.8000,55.967,2.874E+00,1.261E-01
11.8167,55.895,2.887E+00,1.268E-01
11.8333,55.823,2.901E+00,1.275E-01
11.8500,55.752,2.914E+00,1.281E-01
11.8667,55.683,2.927E+00,1.288E-01
11.8833,55.614,2.939E+00,1.294E-01
11.9000,55.546,2.952E+00,1.301E-01
11.9167,55.479,2.965E+00,1.307E-01
11.9333,55.413,2.977E+00,1.314E-01
11.9500,55.348,2.989E+00,1.320E-01
11.9667,55.284,3.001E+00,1.326E-01
11.9833,55.221,3.013E+00,1.332E-01
12.0000,55.159,3.025E+00,1.339E-01
12.0167,55.097,3.036E+00,1.344E-01
12.0333,55.037,3.048E+00,1.350E-01
12.0500,54.978,3.059E+00,1.356E-01
12.0667,54.920,3.070E+00,1.362E-01
12.0833,54.862,3.081E+00,1.368E-01
12.1000,54.806,3.092E+00,1.373E-01
12.1167,54.750,3.102E+00,1.379E-01
12.1333,54.696,3.113E+00,1.384E-01
12.1500,54.643,3.123E+00,1.389E-01
12.1667,54.591,3.133E+00,1.394E-01
12.1833,54.539,3.143E+00,1.400E-01
12.2000,54.489,3.152E+00,1.405E-01
12.2167,54.439,3.162E+00,1.409E-01
12.2333,54.391,3.171E+00,1.414E-01
12.2500,54.344,3.180E+00,1.419E-01
12.2667,54.297,3.189E+00,1.424E-01
12.2833,54.252,3.198E+00,1.428E-01
12.3000,54.208,3.207E+00,1.433E-01
12.3167,54.164,3.215E+00,1.437E-01
12.3333,54.122,3.223E+00,1.441E-01
12.3500,54.081,3.231E+00,1.445E-01
12.3667,54.041,3.239E+00,1.450E-01
12.3833,54.001,3.247E+00,1.453E-01
12.4000,53.963,3.254E+00,1.457E-01
12.4167,53.926,3.262E+00,1.461E-01
12.4333,53.890,3.269E+00,1.465E-01
12.4500,53.855,3.275E+00,1.468E-01
12.4667,53.821,3.282E+00,1.472E-01
12.4833,53.788,3.288E+00,1.475E-01
12.5000,53.755,3.295E+00,1.478E-01
12.5167,53.725,3.301E+00,1.481E-01
12.5333,53.695,3.307E+00,1.484E-01
12.5500,53.666,3.313E+00,1.488E-01
12.5667,53.638,3.318E+00,1.490E-01
12.5833,53.611,3.323E+00,1.493E-01
12.6000,53.585,3.329E+00,1.496E-01
12.6167,53.561,3.333E+00,1.498E-01
12.6333,53.538,3.338E+00,1.501E-01
12.6500,53.515,3.342E+00,1.503E-01
12.6667,53.493,3.346E+00,1.505E-01
12.6833,53.473,3.351E+00,1.507E-01
12.7000,53.453,3.354E+00,1.509E-01
12.7167,53.436,3.358E+00,1.511E-01
12.7333,53.418,3.361E+00,1.513E-01
12.7500,53.402,3.365E+00,1.515E-01
12.7667,53.387,3.368E+00,1.516E-01
12.7833,53.373,3.370E+00,1.518E-01
12.8000,53.360,3.373E+00,1.519E-01
12.8167,53.348,3.375E+00,1.520E-01
12.8333,53.337,3.378E+00,1.521E-01
12.8500,53.327,3.380E+00,1.522E-01
12.8667,53.318,3.381E+00,1.523E-01
12.8833,53.311,3.383E+00,1.524E-01
12.9000,53.305,3.384E+00,1.525E-01
12.9167,53.299,3.385E+00,1.525E-01
12.9333,53.294,3.386E+00,1.526E-01
12.9500,53.291,3.387E+00,1.526E-01
12.9667,53.289,3.387E+00,1.526E-01
12.9833,53.287,3.388E+00,1.526E-01
13.0000,53.288,3.387E+00,1.526E-01
13.0167,53.288,3.387E+00,1.526E-01
13.0333,53.290,3.387E+00,1.526E-01
13.0500,53.293,3.386E+00,1.526E-01
13.0667,53.297,3.385E+00,1.525E-01
13.0833,53.303,3.384E+00,1.525E-01
13.1000,53.309,3.383E+00,1.524E-01
13.1167,53.316,3.382E+00,1.523E-01
13.1333,53.325,3.380E+00,1.523E-01
13.1500,53.334,3.378E+00,1.522E-01
13.1667,53.344,3.376E+00,1.521E-01
13.1833,53.357,3.374E+00,1.519E-01
13.2000,53.369,3.371E+00,1.518E-01
13.2167,53.383,3.369E+00,1.517E-01
13.2333,53.397,3.366E+00,1.515E-01
13.2500,53.413,3.362E+00,1.513E-01
13.2667,53.431,3.359E+00,1.512E-01
13.2833,53.449,3.355E+00,1.510E-01
13.3000,53.468,3.352E+00,1.508E-01
13.3167,53.487,3.347E+00,1.506E-01
13.3333,53.509,3.344E+00,1.504E-01
13.3500,53.531,3.339E+00,1.501E-01
13.3667,53.555,3.335E+00,1.499E-01
13.3833,53.579,3.330E+00,1.496E-01
13.4000,53.604,3.325E+00,1.494E-01
13.4167,53.630,3.319E+00,1.491E-01
13.4333,53.658,3.314E+00,1.488E-01
13.4500,53.686,3.308E+00,1.485E-01
13.4667,53.716,3.303E+00,1.482E-01
13.4833,53.747,3.297E+00,1.479E-01
13.5000,53.778,3.290E+00,1.476E-01
13.5167,53.811,3.284E+00,1.473E-01
13.5333,53.845,3.277E+00,1.469E-01
13.5500,53.880,3.270E+00,1.466E-01
13.5667,53.916,3.263E+00,1.462E-01
13.5833,53.952,3.256E+00,1.458E-01
13.6000,53.990,3.249E+00,1.455E-01
13.6167,54.029,3.241E+00,1.451E-01
13.6333,54.069,3.234E+00,1.447E-01
13.6500,54.110,3.225E+00,1.442E-01
13.6667,54.152,3.217E+00,1.438E-01
13.6833,54.195,3.209E+00,1.434E-01
13.7000,54.239,3.201E+00,1.429E-01
13.7167,54.284,3.192E+00,1.425E-01
13.7333,54.330,3.183E+00,1.420E-01
13.7500,54.378,3.174E+00,1.416E-01
13.7667,54.426,3.164E+00,1.411E-01
13.7833,54.475,3.155E+00,1.406E-01
13.8000,54.525,3.145E+00,1.401E-01
13.8167,54.576,3.136E+00,1.396E-01
13.8333,54.628,3.126E+00,1.391E-01
13.8500,54.681,3.115E+00,1.385E-01
13.8667,54.735,3.105E+00,1.380E-01
13.8833,54.790,3.095E+00,1.375E-01
13.9000,54.846,3.084E+00,1.369E-01
13.9167,54.903,3.073E+00,1.364E-01
13.9333,54.961,3.062E+00,1.358E-01
13.9500,55.020,3.051E+00,1.352E-01
13.9667,55.080,3.039E+00,1.346E-01
13.9833,55.141,3.028E+00,1.340E-01
14.0000,55.203,3.016E+00,1.334E-01
14.0167,55.266,3.004E+00,1.328E-01
14.0333,55.330,2.992E+00,1.322E-01
14.0500,55.394,2.980E+00,1.316E-01
14.0667,55.460,2.968E+00,1.309E-01
14.0833,55.526,2.956E+00,1.303E-01
14.1000,55.594,2.943E+00,1.296E-01
14.1167,55.663,2.930E+00,1.290E-01
14.1333,55.732,2.917E+00,1.283E-01
14.1500,55.803,2.904E+00,1.276E-01
14.1667,55.874,2.891E+00,1.270E-01
14.1833,55.946,2.878E+00,1.263E-01
14.2000,56.019,2.864E+00,1.256E-01
14.2167,56.094,2.851E+00,1.249E-01
14.2333,56.169,2.837E+00,1.242E-01
14.2500,56.245,2.823E+00,1.235E-01
14.2667,56.321,2.809E+00,1.227E-01
14.2833,56.399,2.795E+00,1.220E-01
14.3000,56.478,2.781E+00,1.213E-01
14.3167,56.558,2.766E+00,1.205E-01
14.3333,56.638,2.752E+00,1.198E-01
14.3500,56.719,2.737E+00,1.191E-01
14.3667,56.801,2.723E+00,1.183E-01
14.3833,56.884,2.708E+00,1.175E-01
14.4000,56.969,2.693E+00,1.168E-01
14.4167,57.054,2.678E+00,1.160E-01
14.4333,57.139,2.662E+00,1.152E-01
14.4500,57.226,2.647E+00,1.144E-01
14.4667,57.313,2.632E+00,1.136E-01
14.4833,57.401,2.616E+00,1.129E-01
14.5000,57.491,2.601E+00,1.121E-01
14.5167,57.581,2.585E+00,1.113E-01
14.5333,57.672,2.569E+00,1.104E-01
14.5500,57.763,2.553E+00,1.096E-01
14.5667,57.856,2.537E+00,1.088E-01
14.5833,57.950,2.521E+00,1.080E-01
14.6000,58.044,2.505E+00,1.072E-01
14.6167,58.139,2.489E+00,1.063E-01
14.6333,58.234,2.472E+00,1.055E-01
14.6500,58.331,2.456E+00,1.047E-01
14.6667,58.428,2.439E+00,1.038E-01
14.6833,58.527,2.423E+00,1.030E-01
14.7000,58.626,2.406E+00,1.022E-01
14.7167,58.726,2.389E+00,1.013E-01
14.7333,58.827,2.373E+00,1.005E-01
14.7500,58.928,2.356E+00,9.960E-02
14.7667,59.031,2.339E+00,9.874E-02
14.7833,59.134,2.322E+00,9.788E-02
14.8000,59.237,2.305E+00,9.702E-02
14.8167,59.342,2.288E+00,9.616E-02
14.8333,59.447,2.270E+00,9.529E-02
14.8500,59.553,2.253E+00,9.443E-02
14.8667,59.661,2.236E+00,9.355E-02
14.8833,59.768,2.219E+00,9.268E-02
14.9000,59.877,2.201E+00,9.181E-02
14.9167,59.986,2.184E+00,9.093E-02
14.9333,60.096,2.166E+00,9.006E-02
14.9500,60.206,2.149E+00,8.918E-02
14.9667,60.318,2.131E+00,8.830E-02
14.9833,60.430,2.114E+00,8.742E-02
