hora,sza,uv,pre vitamina D
11.0000,40.087,5.780E+00,2.738E-01
11.0167,39.932,5.816E+00,2.757E-01
11.0333,39.779,5.849E+00,2.775E-01
11.0500,39.626,5.881E+00,2.792E-01
11.0667,39.475,5.916E+00,2.810E-01
11.0833,39.324,5.950E+00,2.827E-01
11.1000,39.174,5.983E+00,2.845E-01
11.1167,39.023,6.016E+00,2.862E-01
11.1333,38.875,6.045E+00,2.877E-01
11.1500,38.728,6.081E+00,2.897E-01
11.1667,38.581,6.114E+00,2.914E-01
11.1833,38.435,6.145E+00,2.930E-01
11.2000,38.290,6.178E+00,2.948E-01
11.2167,38.145,6.210E+00,2.965E-01
11.2333,38.002,6.242E+00,2.981E-01
11.2500,37.859,6.272E+00,2.997E-01
11.2667,37.718,6.305E+00,3.015E-01
11.2833,37.577,6.336E+00,3.031E-01
11.3000,37.436,6.367E+00,3.047E-01
11.3167,37.298,6.398E+00,3.064E-01
11.3333,37.160,6.428E+00,3.080E-01
11.3500,37.023,6.458E+00,3.096E-01
11.3667,36.888,6.486E+00,3.110E-01
11.3833,36.753,6.518E+00,3.127E-01
11.4000,36.618,6.548E+00,3.143E-01
11.4167,36.485,6.577E+00,3.158E-01
11.4333,36.353,6.606E+00,3.174E-01
11.4500,36.222,6.635E+00,3.189E-01
11.4667,36.093,6.664E+00,3.204E-01
11.4833,35.964,6.692E+00,3.219E-01
11.5000,35.835,6.721E+00,3.234E-01
11.5167,35.708,6.743E+00,3.245E-01
11.5333,35.583,6.777E+00,3.263E-01
11.5500,35.459,6.804E+00,3.278E-01
11.5667,35.335,6.831E+00,3.292E-01
11.5833,35.212,6.858E+00,3.307E-01
11.6000,35.091,6.885E+00,3.321E-01
11.6167,34.971,6.908E+00,3.333E-01
11.6333,34.852,6.936E+00,3.348E-01
11.6500,34.735,6.962E+00,3.362E-01
11.6667,34.618,6.989E+00,3.375E-01
11.6833,34.502,7.015E+00,3.389E-01
11.7000,34.388,7.040E+00,3.402E-01
11.7167,34.275,7.064E+00,3.415E-01
11.7333,34.163,7.089E+00,3.428E-01
11.7500,34.053,7.113E+00,3.441E-01
11.7667,33.942,7.137E+00,3.454E-01
11.7833,33.835,7.161E+00,3.466E-01
11.8000,33.728,7.184E+00,3.478E-01
11.8167,33.623,7.207E+00,3.490E-01
11.8333,33.519,7.230E+00,3.502E-01
11.8500,33.416,7.252E+00,3.514E-01
11.8667,33.314,7.275E+00,3.526E-01
11.8833,33.214,7.296E+00,3.538E-01
11.9000,33.115,7.318E+00,3.549E-01
11.9167,33.018,7.339E+00,3.560E-01
11.9333,32.922,7.360E+00,3.571E-01
11.9500,32.827,7.380E+00,3.582E-01
11.9667,32.733,7.401E+00,3.593E-01
11.9833,32.641,7.417E+00,3.601E-01
12.0000,32.551,7.438E+00,3.611E-01
12.0167,32.462,7.460E+00,3.624E-01
12.0333,32.375,7.479E+00,3.634E-01
12.0500,32.287,7.498E+00,3.644E-01
12.0667,32.203,7.516E+00,3.653E-01
12.0833,32.120,7.533E+00,3.663E-01
12.1000,32.038,7.551E+00,3.672E-01
12.1167,31.958,7.568E+00,3.681E-01
12.1333,31.880,7.585E+00,3.690E-01
12.1500,31.802,7.602E+00,3.699E-01
12.1667,31.726,7.618E+00,3.707E-01
12.1833,31.652,7.628E+00,3.713E-01
12.2000,31.580,7.650E+00,3.724E-01
12.2167,31.509,7.665E+00,3.732E-01
12.2333,31.440,7.680E+00,3.740E-01
12.2500,31.371,7.695E+00,3.747E-01
12.2667,31.305,7.709E+00,3.755E-01
12.2833,31.241,7.723E+00,3.762E-01
12.3000,31.178,7.736E+00,3.769E-01
12.3167,31.117,7.749E+00,3.776E-01
12.3333,31.057,7.762E+00,3.783E-01
12.3500,30.999,7.774E+00,3.789E-01
12.3667,30.943,7.784E+00,3.795E-01
12.3833,30.888,7.798E+00,3.802E-01
12.4000,30.836,7.809E+00,3.808E-01
12.4167,30.785,7.820E+00,3.813E-01
12.4333,30.734,7.831E+00,3.819E-01
12.4500,30.686,7.839E+00,3.824E-01
12.4667,30.640,7.851E+00,3.830E-01
12.4833,30.596,7.859E+00,3.834E-01
12.5000,30.554,7.869E+00,3.839E-01
12.5167,30.511,7.878E+00,3.844E-01
12.5333,30.473,7.886E+00,3.848E-01
12.5500,30.435,7.894E+00,3.852E-01
12.5667,30.400,7.902E+00,3.856E-01
12.5833,30.366,7.909E+00,3.860E-01
12.6000,30.334,7.916E+00,3.864E-01
12.6167,30.303,7.922E+00,3.867E-01
12.6333,30.274,7.928E+00,3.870E-01
12.6500,30.248,7.934E+00,3.873E-01
12.6667,30.223,7.939E+00,3.876E-01
12.6833,30.200,7.944E+00,3.879E-01
12.7000,30.179,7.948E+00,3.881E-01
12.7167,30.158,7.952E+00,3.883E-01
12.7333,30.140,7.956E+00,3.885E-01
12.7500,30.125,7.960E+00,3.887E-01
12.7667,30.111,7.963E+00,3.889E-01
12.7833,30.099,7.965E+00,3.890E-01
12.8000,30.087,7.968E+00,3.891E-01
12.8167,30.078,7.970E+00,3.892E-01
12.8333,30.072,7.971E+00,3.893E-01
12.8500,30.067,7.972E+00,3.893E-01
12.8667,30.064,7.973E+00,3.894E-01
12.8833,30.063,7.973E+00,3.894E-01
12.9000,30.062,7.973E+00,3.894E-01
12.9167,30.064,7.973E+00,3.894E-01
12.9333,30.069,7.972E+00,3.893E-01
12.9500,30.075,7.971E+00,3.893E-01
12.9667,30.083,7.969E+00,3.892E-01
12.9833,30.093,7.967E+00,3.891E-01
13.0000,30.103,7.965E+00,3.889E-01
13.0167,30.116,7.962E+00,3.888E-01
13.0333,30.131,7.958E+00,3.886E-01
13.0500,30.149,7.954E+00,3.884E-01
13.0667,30.167,7.950E+00,3.882E-01
13.0833,30.187,7.947E+00,3.880E-01
13.1000,30.209,7.942E+00,3.878E-01
13.1167,30.233,7.937E+00,3.875E-01
13.1333,30.259,7.932E+00,3.872E-01
13.1500,30.287,7.926E+00,3.869E-01
13.1667,30.317,7.919E+00,3.866E-01
13.1833,30.347,7.913E+00,3.862E-01
13.2000,30.380,7.906E+00,3.859E-01
13.2167,30.415,7.899E+00,3.855E-01
13.2333,30.452,7.891E+00,3.851E-01
13.2500,30.490,7.883E+00,3.846E-01
13.2667,30.529,7.875E+00,3.842E-01
13.2833,30.571,7.865E+00,3.837E-01
13.3000,30.615,7.856E+00,3.832E-01
13.3167,30.660,7.846E+00,3.827E-01
13.3333,30.707,7.836E+00,3.822E-01
13.3500,30.756,7.826E+00,3.817E-01
13.3667,30.805,7.816E+00,3.811E-01
13.3833,30.858,7.805E+00,3.805E-01
13.4000,30.911,7.792E+00,3.798E-01
13.4167,30.967,7.781E+00,3.793E-01
13.4333,31.024,7.768E+00,3.786E-01
13.4500,31.083,7.756E+00,3.780E-01
13.4667,31.143,7.744E+00,3.773E-01
13.4833,31.205,7.731E+00,3.766E-01
13.5000,31.269,7.717E+00,3.759E-01
13.5167,31.334,7.703E+00,3.752E-01
13.5333,31.401,7.688E+00,3.744E-01
13.5500,31.469,7.674E+00,3.737E-01
13.5667,31.539,7.659E+00,3.729E-01
13.5833,31.611,7.643E+00,3.720E-01
13.6000,31.684,7.627E+00,3.712E-01
13.6167,31.759,7.612E+00,3.704E-01
13.6333,31.836,7.595E+00,3.695E-01
13.6500,31.912,7.579E+00,3.686E-01
13.6667,31.992,7.561E+00,3.677E-01
13.6833,32.073,7.544E+00,3.668E-01
13.7000,32.156,7.526E+00,3.659E-01
13.7167,32.240,7.508E+00,3.649E-01
13.7333,32.325,7.489E+00,3.639E-01
13.7500,32.411,7.471E+00,3.630E-01
13.7667,32.500,7.452E+00,3.619E-01
13.7833,32.590,7.430E+00,3.608E-01
13.8000,32.681,7.413E+00,3.599E-01
13.8167,32.774,7.392E+00,3.588E-01
13.8333,32.867,7.372E+00,3.577E-01
13.8500,32.962,7.351E+00,3.567E-01
13.8667,33.059,7.330E+00,3.555E-01
13.8833,33.157,7.307E+00,3.542E-01
13.9000,33.257,7.287E+00,3.533E-01
13.9167,33.358,7.265E+00,3.521E-01
13.9333,33.459,7.243E+00,3.509E-01
13.9500,33.563,7.221E+00,3.498E-01
13.9667,33.668,7.198E+00,3.485E-01
13.9833,33.774,7.171E+00,3.471E-01
14.0000,33.881,7.151E+00,3.461E-01
14.0167,33.989,7.127E+00,3.448E-01
14.0333,34.099,7.103E+00,3.436E-01
14.0500,34.210,7.074E+00,3.419E-01
14.0667,34.323,7.054E+00,3.410E-01
14.0833,34.437,7.029E+00,3.397E-01
14.1000,34.552,7.004E+00,3.383E-01
14.1167,34.667,6.979E+00,3.370E-01
14.1333,34.784,6.953E+00,3.356E-01
14.1500,34.902,6.927E+00,3.343E-01
14.1667,35.022,6.901E+00,3.329E-01
14.1833,35.143,6.874E+00,3.315E-01
14.2000,35.265,6.847E+00,3.301E-01
14.2167,35.387,6.820E+00,3.286E-01
14.2333,35.511,6.793E+00,3.272E-01
14.2500,35.636,6.763E+00,3.256E-01
14.2667,35.762,6.736E+00,3.242E-01
14.2833,35.890,6.709E+00,3.228E-01
14.3000,36.017,6.681E+00,3.213E-01
14.3167,36.147,6.653E+00,3.198E-01
14.3333,36.277,6.624E+00,3.183E-01
14.3500,36.409,6.595E+00,3.167E-01
14.3667,36.542,6.565E+00,3.152E-01
14.3833,36.675,6.536E+00,3.136E-01
14.4000,36.809,6.506E+00,3.121E-01
14.4167,36.944,6.476E+00,3.105E-01
14.4333,37.081,6.446E+00,3.089E-01
14.4500,37.218,6.416E+00,3.073E-01
14.4667,37.357,6.385E+00,3.057E-01
14.4833,37.496,6.354E+00,3.041E-01
14.5000,37.636,6.322E+00,3.023E-01
