hora,sza,uv,pre vitamina D
11.0000,52.884,3.010E+00,1.327E-01
11.0167,52.749,3.034E+00,1.340E-01
11.0333,52.615,3.058E+00,1.352E-01
11.0500,52.483,3.081E+00,1.364E-01
11.0667,52.351,3.104E+00,1.376E-01
11.0833,52.220,3.128E+00,1.388E-01
11.1000,52.090,3.151E+00,1.400E-01
11.1167,51.959,3.174E+00,1.412E-01
11.1333,51.830,3.197E+00,1.424E-01
11.1500,51.702,3.221E+00,1.436E-01
11.1667,51.575,3.244E+00,1.448E-01
11.1833,51.448,3.267E+00,1.460E-01
11.2000,51.323,3.289E+00,1.471E-01
11.2167,51.196,3.313E+00,1.484E-01
11.2333,51.072,3.335E+00,1.495E-01
11.2500,50.949,3.358E+00,1.507E-01
11.2667,50.827,3.380E+00,1.519E-01
11.2833,50.705,3.403E+00,1.530E-01
11.3000,50.583,3.426E+00,1.542E-01
11.3167,50.463,3.448E+00,1.554E-01
11.3333,50.344,3.469E+00,1.565E-01
11.3500,50.225,3.492E+00,1.577E-01
11.3667,50.108,3.514E+00,1.588E-01
11.3833,49.991,3.536E+00,1.599E-01
11.4000,49.874,3.558E+00,1.611E-01
11.4167,49.759,3.580E+00,1.622E-01
11.4333,49.645,3.601E+00,1.633E-01
11.4500,49.532,3.623E+00,1.645E-01
11.4667,49.420,3.644E+00,1.656E-01
11.4833,49.309,3.665E+00,1.667E-01
11.5000,49.197,3.686E+00,1.677E-01
11.5167,49.087,3.706E+00,1.687E-01
11.5333,48.979,3.728E+00,1.700E-01
11.5500,48.871,3.749E+00,1.710E-01
11.5667,48.764,3.770E+00,1.721E-01
11.5833,48.657,3.790E+00,1.731E-01
11.6000,48.552,3.811E+00,1.742E-01
11.6167,48.448,3.831E+00,1.753E-01
11.6333,48.345,3.851E+00,1.763E-01
11.6500,48.243,3.870E+00,1.774E-01
11.6667,48.142,3.890E+00,1.784E-01
11.6833,48.040,3.909E+00,1.793E-01
11.7000,47.941,3.930E+00,1.805E-01
11.7167,47.843,3.949E+00,1.815E-01
11.7333,47.746,3.968E+00,1.825E-01
11.7500,47.650,3.987E+00,1.834E-01
11.7667,47.553,4.006E+00,1.844E-01
11.7833,47.459,4.023E+00,1.853E-01
11.8000,47.366,4.043E+00,1.864E-01
11.8167,47.273,4.061E+00,1.873E-01
11.8333,47.182,4.079E+00,1.883E-01
11.8500,47.092,4.097E+00,1.892E-01
11.8667,47.002,4.115E+00,1.901E-01
11.8833,46.914,4.133E+00,1.911E-01
11.9000,46.827,4.150E+00,1.920E-01
11.9167,46.741,4.167E+00,1.929E-01
11.9333,46.656,4.184E+00,1.938E-01
11.9500,46.572,4.201E+00,1.946E-01
11.9667,46.488,4.218E+00,1.955E-01
11.9833,46.406,4.234E+00,1.964E-01
12.0000,46.325,4.251E+00,1.972E-01
12.0167,46.246,4.267E+00,1.981E-01
12.0333,46.167,4.282E+00,1.989E-01
12.0500,46.089,4.296E+00,1.996E-01
12.0667,46.012,4.314E+00,2.005E-01
12.0833,45.937,4.329E+00,2.013E-01
12.1000,45.863,4.344E+00,2.021E-01
12.1167,45.790,4.359E+00,2.029E-01
12.1333,45.719,4.373E+00,2.036E-01
12.1500,45.647,4.388E+00,2.044E-01
12.1667,45.577,4.402E+00,2.051E-01
