hora,sza,uv,pre vitamina D
11.0000,27.674,8.163E+00,3.999E-01
11.0167,27.480,8.203E+00,4.020E-01
11.0333,27.286,8.242E+00,4.040E-01
11.0500,27.093,8.280E+00,4.060E-01
11.0667,26.901,8.318E+00,4.080E-01
11.0833,26.708,8.355E+00,4.100E-01
11.1000,26.517,8.393E+00,4.119E-01
11.1167,26.325,8.430E+00,4.139E-01
11.1333,26.134,8.467E+00,4.158E-01
11.1500,25.944,8.504E+00,4.177E-01
11.1667,25.754,8.540E+00,4.197E-01
11.1833,25.564,8.574E+00,4.215E-01
11.2000,25.375,8.612E+00,4.234E-01
11.2167,25.187,8.648E+00,4.253E-01
11.2333,24.999,8.684E+00,4.272E-01
11.2500,24.811,8.719E+00,4.290E-01
11.2667,24.625,8.753E+00,4.308E-01
11.2833,24.439,8.788E+00,4.326E-01
11.3000,24.253,8.823E+00,4.345E-01
11.3167,24.068,8.857E+00,4.362E-01
11.3333,23.884,8.891E+00,4.380E-01
11.3500,23.700,8.925E+00,4.398E-01
11.3667,23.517,8.958E+00,4.415E-01
11.3833,23.335,8.990E+00,4.431E-01
11.4000,23.153,9.024E+00,4.450E-01
11.4167,22.972,9.056E+00,4.467E-01
11.4333,22.791,9.089E+00,4.483E-01
11.4500,22.612,9.120E+00,4.500E-01
11.4667,22.433,9.151E+00,4.516E-01
11.4833,22.255,9.183E+00,4.533E-01
11.5000,22.078,9.214E+00,4.549E-01
11.5167,21.902,9.241E+00,4.562E-01
11.5333,21.726,9.275E+00,4.581E-01
11.5500,21.552,9.305E+00,4.596E-01
11.5667,21.378,9.335E+00,4.612E-01
11.5833,21.205,9.364E+00,4.627E-01
11.6000,21.033,9.393E+00,4.643E-01
11.6167,20.862,9.422E+00,4.657E-01
11.6333,20.692,9.450E+00,4.672E-01
11.6500,20.523,9.479E+00,4.687E-01
11.6667,20.355,9.506E+00,4.701E-01
11.6833,20.188,9.534E+00,4.716E-01
11.7000,20.022,9.561E+00,4.730E-01
11.7167,19.857,9.587E+00,4.744E-01
11.7333,19.694,9.614E+00,4.757E-01
11.7500,19.531,9.638E+00,4.770E-01
11.7667,19.369,9.665E+00,4.784E-01
11.7833,19.210,9.691E+00,4.798E-01
11.8000,19.051,9.716E+00,4.811E-01
11.8167,18.893,9.740E+00,4.823E-01
11.8333,18.737,9.764E+00,4.836E-01
11.8500,18.583,9.788E+00,4.848E-01
11.8667,18.429,9.812E+00,4.861E-01
11.8833,18.277,9.835E+00,4.873E-01
