hora,sza,uv,pre vitamina D
11.0000,27.175,8.146E+00,3.982E-01
11.0167,26.973,8.184E+00,4.002E-01
11.0333,26.771,8.224E+00,4.023E-01
11.0500,26.569,8.263E+00,4.044E-01
11.0667,26.368,8.302E+00,4.064E-01
11.0833,26.167,8.340E+00,4.084E-01
11.1000,25.966,8.378E+00,4.104E-01
11.1167,25.766,8.416E+00,4.124E-01
11.1333,25.566,8.454E+00,4.144E-01
11.1500,25.366,8.492E+00,4.163E-01
11.1667,25.166,8.524E+00,4.181E-01
11.1833,24.967,8.566E+00,4.202E-01
11.2000,24.768,8.597E+00,4.217E-01
11.2167,24.570,8.639E+00,4.241E-01
11.2333,24.371,8.676E+00,4.260E-01
11.2500,24.173,8.712E+00,4.279E-01
11.2667,23.976,8.747E+00,4.297E-01
11.2833,23.779,8.783E+00,4.316E-01
11.3000,23.582,8.819E+00,4.335E-01
11.3167,23.386,8.854E+00,4.353E-01
11.3333,23.190,8.889E+00,4.371E-01
11.3500,22.994,8.923E+00,4.390E-01
11.3667,22.799,8.958E+00,4.408E-01
11.3833,22.604,8.988E+00,4.423E-01
11.4000,22.410,9.025E+00,4.443E-01
11.4167,22.216,9.059E+00,4.461E-01
11.4333,22.023,9.092E+00,4.478E-01
11.4500,21.830,9.120E+00,4.491E-01
11.4667,21.637,9.158E+00,4.512E-01
11.4833,21.445,9.190E+00,4.529E-01
11.5000,21.254,9.222E+00,4.546E-01
11.5167,21.063,9.254E+00,4.563E-01
11.5333,20.873,9.286E+00,4.579E-01
11.5500,20.683,9.317E+00,4.595E-01
11.5667,20.494,9.348E+00,4.612E-01
11.5833,20.306,9.378E+00,4.627E-01
11.6000,20.118,9.406E+00,4.643E-01
11.6167,19.931,9.439E+00,4.659E-01
11.6333,19.744,9.468E+00,4.675E-01
11.6500,19.559,9.498E+00,4.690E-01
11.6667,19.373,9.527E+00,4.705E-01
11.6833,19.189,9.555E+00,4.720E-01
11.7000,19.005,9.584E+00,4.735E-01
11.7167,18.822,9.607E+00,4.746E-01
11.7333,18.640,9.640E+00,4.764E-01
11.7500,18.459,9.667E+00,4.778E-01
11.7667,18.279,9.694E+00,4.792E-01
11.7833,18.099,9.721E+00,4.806E-01
11.8000,17.920,9.747E+00,4.820E-01
11.8167,17.743,9.773E+00,4.834E-01
11.8333,17.566,9.799E+00,4.847E-01
11.8500,17.390,9.824E+00,4.860E-01
11.8667,17.215,9.849E+00,4.873E-01
11.8833,17.042,9.874E+00,4.886E-01
11.9000,16.869,9.898E+00,4.899E-01
11.9167,16.697,9.922E+00,4.911E-01
11.9333,16.527,9.946E+00,4.924E-01
11.9500,16.358,9.969E+00,4.936E-01
11.9667,16.190,9.992E+00,4.948E-01
11.9833,16.023,1.001E+01,4.960E-01
12.0000,15.858,1.004E+01,4.971E-01
12.0167,15.694,1.006E+01,4.982E-01
12.0333,15.531,1.008E+01,4.994E-01
12.0500,15.370,1.010E+01,5.003E-01
12.0667,15.210,1.012E+01,5.015E-01
12.0833,15.052,1.014E+01,5.026E-01
12.1000,14.895,1.016E+01,5.036E-01
12.1167,14.740,1.018E+01,5.046E-01
12.1333,14.587,1.020E+01,5.056E-01
12.1500,14.435,1.021E+01,5.058E-01
12.1667,14.285,1.023E+01,5.072E-01
12.1833,14.137,1.025E+01,5.085E-01
12.2000,13.991,1.027E+01,5.094E-01
12.2167,13.847,1.029E+01,5.102E-01
12.2333,13.705,1.031E+01,5.112E-01
12.2500,13.565,1.032E+01,5.120E-01
12.2667,13.427,1.034E+01,5.129E-01
12.2833,13.291,1.035E+01,5.137E-01
12.3000,13.158,1.036E+01,5.137E-01
12.3167,13.027,1.038E+01,5.151E-01
12.3333,12.898,1.040E+01,5.158E-01
12.3500,12.772,1.041E+01,5.165E-01
12.3667,12.649,1.042E+01,5.171E-01
12.3833,12.528,1.044E+01,5.180E-01
12.4000,12.410,1.045E+01,5.187E-01
12.4167,12.295,1.046E+01,5.194E-01
12.4333,12.183,1.048E+01,5.200E-01
12.4500,12.074,1.048E+01,5.204E-01
12.4667,11.968,1.050E+01,5.212E-01
12.4833,11.865,1.051E+01,5.217E-01
12.5000,11.765,1.051E+01,5.220E-01
12.5167,11.668,1.053E+01,5.227E-01
12.5333,11.575,1.054E+01,5.233E-01
12.5500,11.486,1.055E+01,5.237E-01
12.5667,11.400,1.055E+01,5.241E-01
12.5833,11.317,1.056E+01,5.246E-01
12.6000,11.239,1.057E+01,5.250E-01
12.6167,11.164,1.058E+01,5.254E-01
12.6333,11.093,1.059E+01,5.258E-01
12.6500,11.026,1.059E+01,5.261E-01
12.6667,10.963,1.060E+01,5.264E-01
12.6833,10.904,1.060E+01,5.267E-01
12.7000,10.850,1.061E+01,5.270E-01
12.7167,10.799,1.061E+01,5.272E-01
12.7333,10.753,1.062E+01,5.274E-01
12.7500,10.711,1.062E+01,5.277E-01
12.7667,10.674,1.063E+01,5.278E-01
12.7833,10.641,1.063E+01,5.280E-01
12.8000,10.613,1.063E+01,5.281E-01
12.8167,10.589,1.063E+01,5.283E-01
12.8333,10.570,1.064E+01,5.283E-01
12.8500,10.555,1.064E+01,5.284E-01
12.8667,10.545,1.064E+01,5.285E-01
12.8833,10.540,1.064E+01,5.285E-01
12.9000,10.538,1.064E+01,5.285E-01
12.9167,10.542,1.064E+01,5.285E-01
12.9333,10.551,1.064E+01,5.284E-01
12.9500,10.564,1.064E+01,5.284E-01
12.9667,10.581,1.064E+01,5.283E-01
12.9833,10.604,1.063E+01,5.282E-01
13.0000,10.630,1.063E+01,5.281E-01
13.0167,10.661,1.063E+01,5.279E-01
13.0333,10.697,1.062E+01,5.277E-01
13.0500,10.737,1.062E+01,5.275E-01
13.0667,10.782,1.062E+01,5.273E-01
13.0833,10.830,1.061E+01,5.271E-01
13.1000,10.883,1.061E+01,5.268E-01
13.1167,10.940,1.060E+01,5.265E-01
13.1333,11.002,1.060E+01,5.262E-01
13.1500,11.067,1.059E+01,5.259E-01
13.1667,11.137,1.058E+01,5.255E-01
13.1833,11.210,1.058E+01,5.252E-01
13.2000,11.287,1.057E+01,5.248E-01
13.2167,11.368,1.056E+01,5.243E-01
13.2333,11.453,1.055E+01,5.239E-01
13.2500,11.541,1.054E+01,5.235E-01
13.2667,11.632,1.053E+01,5.230E-01
13.2833,11.728,1.052E+01,5.223E-01
13.3000,11.826,1.051E+01,5.218E-01
13.3167,11.928,1.050E+01,5.214E-01
13.3333,12.033,1.049E+01,5.207E-01
13.3500,12.142,1.048E+01,5.202E-01
13.3667,12.252,1.047E+01,5.196E-01
13.3833,12.366,1.046E+01,5.190E-01
13.4000,12.483,1.044E+01,5.183E-01
13.4167,12.603,1.043E+01,5.176E-01
13.4333,12.726,1.041E+01,5.166E-01
13.4500,12.851,1.040E+01,5.162E-01
13.4667,12.978,1.039E+01,5.152E-01
13.4833,13.108,1.037E+01,5.144E-01
13.5000,13.241,1.036E+01,5.137E-01
13.5167,13.375,1.034E+01,5.132E-01
13.5333,13.512,1.033E+01,5.123E-01
13.5500,13.651,1.031E+01,5.115E-01
13.5667,13.793,1.029E+01,5.106E-01
13.5833,13.936,1.028E+01,5.097E-01
13.6000,14.081,1.026E+01,5.088E-01
13.6167,14.229,1.024E+01,5.078E-01
13.6333,14.378,1.022E+01,5.064E-01
13.6500,14.529,1.021E+01,5.059E-01
13.6667,14.681,1.019E+01,5.050E-01
13.6833,14.836,1.017E+01,5.040E-01
13.7000,14.992,1.015E+01,5.030E-01
13.7167,15.150,1.013E+01,5.019E-01
13.7333,15.309,1.011E+01,5.007E-01
13.7500,15.469,1.009E+01,4.998E-01
13.7667,15.632,1.007E+01,4.987E-01
13.7833,15.795,1.004E+01,4.975E-01
13.8000,15.960,1.002E+01,4.964E-01
13.8167,16.127,1.000E+01,4.952E-01
13.8333,16.294,9.978E+00,4.941E-01
13.8500,16.462,9.955E+00,4.928E-01
13.8667,16.632,9.931E+00,4.916E-01
13.8833,16.804,9.908E+00,4.904E-01
13.9000,16.976,9.883E+00,4.891E-01
13.9167,17.149,9.859E+00,4.878E-01
13.9333,17.323,9.834E+00,4.866E-01
13.9500,17.499,9.809E+00,4.852E-01
13.9667,17.675,9.783E+00,4.839E-01
13.9833,17.853,9.757E+00,4.825E-01
14.0000,18.031,9.731E+00,4.812E-01
14.0167,18.210,9.705E+00,4.798E-01
14.0333,18.390,9.678E+00,4.784E-01
14.0500,18.571,9.650E+00,4.770E-01
14.0667,18.753,9.623E+00,4.755E-01
14.0833,18.936,9.595E+00,4.741E-01
14.1000,19.119,9.567E+00,4.726E-01
14.1167,19.303,9.538E+00,4.711E-01
14.1333,19.488,9.509E+00,4.696E-01
14.1500,19.673,9.479E+00,4.680E-01
14.1667,19.860,9.450E+00,4.665E-01
14.1833,20.047,9.420E+00,4.650E-01
14.2000,20.234,9.390E+00,4.634E-01
14.2167,20.422,9.356E+00,4.616E-01
14.2333,20.611,9.329E+00,4.602E-01
14.2500,20.801,9.298E+00,4.586E-01
14.2667,20.991,9.267E+00,4.569E-01
14.2833,21.181,9.235E+00,4.553E-01
14.3000,21.372,9.203E+00,4.536E-01
14.3167,21.564,9.171E+00,4.519E-01
14.3333,21.756,9.138E+00,4.502E-01
14.3500,21.949,9.105E+00,4.485E-01
14.3667,22.142,9.072E+00,4.467E-01
14.3833,22.336,9.039E+00,4.450E-01
14.4000,22.529,9.002E+00,4.430E-01
14.4167,22.724,8.971E+00,4.415E-01
14.4333,22.919,8.937E+00,4.397E-01
14.4500,23.114,8.902E+00,4.378E-01
14.4667,23.310,8.868E+00,4.360E-01
14.4833,23.507,8.833E+00,4.342E-01
14.5000,23.703,8.797E+00,4.324E-01
14.5167,23.900,8.759E+00,4.302E-01
14.5333,24.097,8.726E+00,4.286E-01
14.5500,24.295,8.690E+00,4.267E-01
14.5667,24.493,8.653E+00,4.248E-01
14.5833,24.691,8.617E+00,4.229E-01
14.6000,24.890,8.581E+00,4.210E-01
14.6167,25.089,8.542E+00,4.190E-01
14.6333,25.289,8.506E+00,4.171E-01
14.6500,25.489,8.468E+00,4.151E-01
14.6667,25.689,8.431E+00,4.132E-01
14.6833,25.889,8.393E+00,4.112E-01
14.7000,26.089,8.355E+00,4.092E-01
14.7167,26.290,8.317E+00,4.072E-01
14.7333,26.492,8.279E+00,4.052E-01
14.7500,26.693,8.240E+00,4.031E-01
14.7667,26.894,8.201E+00,4.011E-01
14.7833,27.096,8.162E+00,3.991E-01
14.8000,27.298,8.123E+00,3.970E-01
14.8167,27.501,8.083E+00,3.949E-01
14.8333,27.704,8.043E+00,3.928E-01
14.8500,27.907,8.004E+00,3.907E-01
14.8667,28.109,7.964E+00,3.887E-01
14.8833,28.312,7.923E+00,3.865E-01
14.9000,28.516,7.883E+00,3.844E-01
14.9167,28.720,7.842E+00,3.823E-01
14.9333,28.924,7.801E+00,3.801E-01
14.9500,29.128,7.761E+00,3.780E-01
14.9667,29.332,7.720E+00,3.759E-01
14.9833,29.536,7.679E+00,3.737E-01
15.0000,29.741,7.633E+00,3.714E-01
15.0167,29.946,7.596E+00,3.693E-01
15.0333,30.151,7.554E+00,3.671E-01
15.0500,30.356,7.512E+00,3.650E-01
15.0667,30.561,7.468E+00,3.626E-01
15.0833,30.766,7.428E+00,3.605E-01
15.1000,30.972,7.386E+00,3.583E-01
15.1167,31.178,7.344E+00,3.561E-01
15.1333,31.384,7.301E+00,3.539E-01
15.1500,31.589,7.259E+00,3.516E-01
15.1667,31.796,7.216E+00,3.494E-01
15.1833,32.002,7.174E+00,3.472E-01
15.2000,32.209,7.131E+00,3.449E-01
15.2167,32.415,7.088E+00,3.426E-01
15.2333,32.622,7.045E+00,3.404E-01
15.2500,32.828,7.000E+00,3.380E-01
15.2667,33.035,6.957E+00,3.358E-01
15.2833,33.242,6.915E+00,3.336E-01
15.3000,33.450,6.871E+00,3.313E-01
15.3167,33.657,6.828E+00,3.290E-01
15.3333,33.864,6.784E+00,3.267E-01
15.3500,34.071,6.741E+00,3.244E-01
15.3667,34.279,6.697E+00,3.221E-01
15.3833,34.487,6.653E+00,3.198E-01
15.4000,34.694,6.609E+00,3.175E-01
15.4167,34.902,6.566E+00,3.152E-01
15.4333,35.110,6.522E+00,3.129E-01
15.4500,35.318,6.474E+00,3.102E-01
15.4667,35.526,6.434E+00,3.082E-01
15.4833,35.734,6.385E+00,3.055E-01
15.5000,35.943,6.345E+00,3.036E-01
15.5167,36.150,6.300E+00,3.012E-01
15.5333,36.359,6.257E+00,2.990E-01
15.5500,36.567,6.213E+00,2.966E-01
