hora,sza,uv,pre vitamina D
11.0000,32.735,8.160E+00,4.030E-01
11.0167,32.534,8.209E+00,4.055E-01
11.0333,32.332,8.258E+00,4.081E-01
11.0500,32.130,8.307E+00,4.106E-01
11.0667,31.928,8.356E+00,4.132E-01
11.0833,31.727,8.405E+00,4.157E-01
11.1000,31.526,8.453E+00,4.183E-01
11.1167,31.325,8.502E+00,4.208E-01
11.1333,31.125,8.550E+00,4.233E-01
11.1500,30.924,8.597E+00,4.257E-01
11.1667,30.724,8.646E+00,4.283E-01
11.1833,30.524,8.694E+00,4.308E-01
11.2000,30.325,8.741E+00,4.332E-01
11.2167,30.126,8.783E+00,4.354E-01
11.2333,29.927,8.836E+00,4.381E-01
11.2500,29.728,8.882E+00,4.405E-01
11.2667,29.530,8.930E+00,4.430E-01
11.2833,29.332,8.973E+00,4.452E-01
11.3000,29.135,9.021E+00,4.478E-01
11.3167,28.937,9.069E+00,4.502E-01
11.3333,28.740,9.115E+00,4.526E-01
11.3500,28.543,9.160E+00,4.550E-01
11.3667,28.347,9.206E+00,4.574E-01
11.3833,28.151,9.251E+00,4.597E-01
11.4000,27.956,9.296E+00,4.620E-01
11.4167,27.761,9.341E+00,4.644E-01
11.4333,27.566,9.386E+00,4.667E-01
11.4500,27.371,9.430E+00,4.690E-01
11.4667,27.177,9.474E+00,4.713E-01
11.4833,26.983,9.514E+00,4.733E-01
11.5000,26.790,9.562E+00,4.758E-01
11.5167,26.597,9.605E+00,4.780E-01
11.5333,26.405,9.648E+00,4.803E-01
11.5500,26.213,9.691E+00,4.825E-01
11.5667,26.021,9.734E+00,4.847E-01
11.5833,25.831,9.770E+00,4.864E-01
11.6000,25.640,9.818E+00,4.890E-01
11.6167,25.450,9.860E+00,4.912E-01
11.6333,25.260,9.901E+00,4.933E-01
11.6500,25.071,9.942E+00,4.955E-01
11.6667,24.883,9.983E+00,4.976E-01
11.6833,24.695,1.002E+01,4.997E-01
11.7000,24.508,1.006E+01,5.018E-01
11.7167,24.321,1.010E+01,5.038E-01
11.7333,24.135,1.014E+01,5.056E-01
11.7500,23.949,1.018E+01,5.079E-01
11.7667,23.764,1.022E+01,5.099E-01
11.7833,23.580,1.026E+01,5.119E-01
11.8000,23.396,1.030E+01,5.139E-01
11.8167,23.213,1.034E+01,5.158E-01
11.8333,23.030,1.037E+01,5.178E-01
11.8500,22.849,1.041E+01,5.197E-01
11.8667,22.668,1.045E+01,5.216E-01
11.8833,22.488,1.049E+01,5.235E-01
11.9000,22.308,1.052E+01,5.254E-01
11.9167,22.129,1.055E+01,5.269E-01
11.9333,21.951,1.059E+01,5.291E-01
11.9500,21.774,1.063E+01,5.309E-01
11.9667,21.598,1.066E+01,5.327E-01
11.9833,21.423,1.070E+01,5.345E-01
12.0000,21.248,1.073E+01,5.360E-01
12.0167,21.074,1.077E+01,5.380E-01
12.0333,20.901,1.080E+01,5.397E-01
12.0500,20.730,1.083E+01,5.414E-01
12.0667,20.559,1.086E+01,5.430E-01
12.0833,20.389,1.090E+01,5.447E-01
12.1000,20.220,1.093E+01,5.462E-01
12.1167,20.052,1.096E+01,5.480E-01
12.1333,19.885,1.099E+01,5.496E-01
12.1500,19.720,1.102E+01,5.512E-01
12.1667,19.555,1.105E+01,5.527E-01
12.1833,19.391,1.108E+01,5.543E-01
12.2000,19.229,1.111E+01,5.554E-01
12.2167,19.068,1.114E+01,5.573E-01
12.2333,18.908,1.117E+01,5.588E-01
12.2500,18.750,1.120E+01,5.602E-01
12.2667,18.592,1.123E+01,5.616E-01
12.2833,18.436,1.125E+01,5.629E-01
12.3000,18.282,1.128E+01,5.644E-01
12.3167,18.129,1.131E+01,5.658E-01
12.3333,17.978,1.133E+01,5.671E-01
12.3500,17.827,1.136E+01,5.685E-01
12.3667,17.679,1.138E+01,5.698E-01
12.3833,17.531,1.141E+01,5.710E-01
12.4000,17.386,1.143E+01,5.723E-01
12.4167,17.242,1.146E+01,5.735E-01
12.4333,17.100,1.148E+01,5.747E-01
12.4500,16.960,1.150E+01,5.759E-01
12.4667,16.821,1.153E+01,5.771E-01
12.4833,16.684,1.155E+01,5.782E-01
12.5000,16.549,1.156E+01,5.787E-01
12.5167,16.417,1.159E+01,5.804E-01
12.5333,16.286,1.161E+01,5.815E-01
12.5500,16.156,1.163E+01,5.826E-01
12.5667,16.029,1.165E+01,5.836E-01
12.5833,15.904,1.167E+01,5.846E-01
12.6000,15.781,1.169E+01,5.856E-01
12.6167,15.662,1.171E+01,5.865E-01
12.6333,15.543,1.172E+01,5.870E-01
12.6500,15.427,1.175E+01,5.882E-01
12.6667,15.314,1.176E+01,5.892E-01
12.6833,15.202,1.178E+01,5.901E-01
12.7000,15.094,1.180E+01,5.909E-01
12.7167,14.988,1.181E+01,5.917E-01
12.7333,14.884,1.183E+01,5.925E-01
12.7500,14.783,1.184E+01,5.933E-01
12.7667,14.685,1.186E+01,5.940E-01
12.7833,14.589,1.187E+01,5.947E-01
12.8000,14.498,1.188E+01,5.954E-01
12.8167,14.408,1.190E+01,5.960E-01
12.8333,14.321,1.191E+01,5.967E-01
12.8500,14.236,1.192E+01,5.973E-01
12.8667,14.155,1.193E+01,5.979E-01
12.8833,14.077,1.194E+01,5.984E-01
12.9000,14.003,1.195E+01,5.990E-01
12.9167,13.932,1.196E+01,5.995E-01
12.9333,13.863,1.197E+01,6.000E-01
12.9500,13.798,1.198E+01,6.004E-01
12.9667,13.736,1.199E+01,6.009E-01
12.9833,13.678,1.200E+01,6.013E-01
13.0000,13.623,1.201E+01,6.016E-01
13.0167,13.572,1.201E+01,6.020E-01
13.0333,13.524,1.202E+01,6.023E-01
13.0500,13.479,1.203E+01,6.027E-01
13.0667,13.438,1.203E+01,6.029E-01
13.0833,13.401,1.204E+01,6.032E-01
13.1000,13.367,1.204E+01,6.034E-01
13.1167,13.337,1.205E+01,6.036E-01
13.1333,13.311,1.205E+01,6.038E-01
13.1500,13.288,1.205E+01,6.040E-01
13.1667,13.269,1.205E+01,6.041E-01
13.1833,13.254,1.206E+01,6.042E-01
13.2000,13.242,1.206E+01,6.043E-01
13.2167,13.235,1.206E+01,6.043E-01
13.2333,13.230,1.206E+01,6.043E-01
13.2500,13.230,1.206E+01,6.043E-01
13.2667,13.234,1.206E+01,6.043E-01
13.2833,13.241,1.206E+01,6.043E-01
13.3000,13.252,1.206E+01,6.042E-01
13.3167,13.267,1.205E+01,6.041E-01
13.3333,13.285,1.205E+01,6.040E-01
13.3500,13.307,1.205E+01,6.038E-01
13.3667,13.334,1.205E+01,6.036E-01
13.3833,13.364,1.204E+01,6.034E-01
13.4000,13.397,1.204E+01,6.032E-01
13.4167,13.434,1.203E+01,6.030E-01
13.4333,13.474,1.203E+01,6.027E-01
13.4500,13.518,1.202E+01,6.024E-01
13.4667,13.566,1.201E+01,6.020E-01
13.4833,13.617,1.201E+01,6.017E-01
13.5000,13.671,1.200E+01,6.013E-01
13.5167,13.729,1.199E+01,6.009E-01
13.5333,13.790,1.198E+01,6.005E-01
13.5500,13.856,1.197E+01,6.000E-01
13.5667,13.924,1.197E+01,5.995E-01
13.5833,13.995,1.196E+01,5.990E-01
13.6000,14.069,1.195E+01,5.985E-01
13.6167,14.146,1.193E+01,5.979E-01
13.6333,14.226,1.192E+01,5.974E-01
13.6500,14.311,1.191E+01,5.967E-01
13.6667,14.397,1.190E+01,5.961E-01
13.6833,14.486,1.189E+01,5.955E-01
13.7000,14.579,1.187E+01,5.948E-01
13.7167,14.674,1.186E+01,5.941E-01
13.7333,14.771,1.184E+01,5.933E-01
13.7500,14.872,1.183E+01,5.926E-01
13.7667,14.976,1.181E+01,5.918E-01
13.7833,15.081,1.180E+01,5.910E-01
13.8000,15.189,1.178E+01,5.902E-01
13.8167,15.300,1.177E+01,5.893E-01
13.8333,15.414,1.175E+01,5.884E-01
13.8500,15.530,1.172E+01,5.870E-01
13.8667,15.647,1.171E+01,5.866E-01
13.8833,15.768,1.169E+01,5.857E-01
13.9000,15.890,1.168E+01,5.847E-01
13.9167,16.014,1.166E+01,5.837E-01
13.9333,16.142,1.164E+01,5.827E-01
13.9500,16.270,1.162E+01,5.816E-01
13.9667,16.401,1.160E+01,5.806E-01
13.9833,16.534,1.156E+01,5.787E-01
14.0000,16.668,1.155E+01,5.784E-01
14.0167,16.805,1.153E+01,5.772E-01
14.0333,16.944,1.151E+01,5.761E-01
14.0500,17.084,1.148E+01,5.749E-01
14.0667,17.226,1.146E+01,5.737E-01
14.0833,17.369,1.144E+01,5.724E-01
14.1000,17.514,1.141E+01,5.712E-01
14.1167,17.662,1.139E+01,5.699E-01
14.1333,17.810,1.136E+01,5.686E-01
14.1500,17.960,1.134E+01,5.673E-01
14.1667,18.111,1.131E+01,5.660E-01
