hora,sza,uv,pre vitamina D
11.0000,63.636,1.438E+00,5.168E-02
11.0167,63.523,1.451E+00,5.230E-02
11.0333,63.411,1.464E+00,5.291E-02
11.0500,63.299,1.478E+00,5.353E-02
11.0667,63.188,1.491E+00,5.414E-02
11.0833,63.077,1.504E+00,5.476E-02
11.1000,62.968,1.517E+00,5.537E-02
11.1167,62.858,1.530E+00,5.599E-02
11.1333,62.750,1.543E+00,5.661E-02
11.1500,62.642,1.557E+00,5.722E-02
11.1667,62.536,1.570E+00,5.784E-02
11.1833,62.429,1.583E+00,5.845E-02
11.2000,62.324,1.596E+00,5.907E-02
11.2167,62.219,1.609E+00,5.968E-02
11.2333,62.115,1.622E+00,6.030E-02
11.2500,62.012,1.635E+00,6.091E-02
11.2667,61.910,1.648E+00,6.152E-02
11.2833,61.808,1.660E+00,6.213E-02
11.3000,61.707,1.673E+00,6.274E-02
11.3167,61.607,1.686E+00,6.335E-02
11.3333,61.507,1.699E+00,6.396E-02
11.3500,61.409,1.712E+00,6.457E-02
11.3667,61.311,1.724E+00,6.517E-02
11.3833,61.214,1.737E+00,6.578E-02
11.4000,61.117,1.749E+00,6.638E-02
11.4167,61.021,1.762E+00,6.698E-02
11.4333,60.927,1.774E+00,6.758E-02
11.4500,60.833,1.787E+00,6.817E-02
11.4667,60.739,1.799E+00,6.877E-02
11.4833,60.647,1.812E+00,6.936E-02
11.5000,60.555,1.824E+00,6.995E-02
11.5167,60.464,1.836E+00,7.054E-02
11.5333,60.374,1.848E+00,7.113E-02
11.5500,60.285,1.860E+00,7.171E-02
11.5667,60.197,1.872E+00,7.229E-02
11.5833,60.109,1.884E+00,7.287E-02
11.6000,60.022,1.896E+00,7.344E-02
11.6167,59.936,1.908E+00,7.401E-02
11.6333,59.851,1.919E+00,7.458E-02
11.6500,59.767,1.931E+00,7.515E-02
11.6667,59.683,1.943E+00,7.571E-02
11.6833,59.600,1.954E+00,7.627E-02
11.7000,59.519,1.965E+00,7.682E-02
11.7167,59.438,1.977E+00,7.738E-02
11.7333,59.357,1.988E+00,7.792E-02
11.7500,59.278,1.999E+00,7.847E-02
11.7667,59.200,2.010E+00,7.901E-02
11.7833,59.122,2.021E+00,7.955E-02
11.8000,59.045,2.032E+00,8.008E-02
11.8167,58.970,2.043E+00,8.061E-02
11.8333,58.895,2.054E+00,8.113E-02
11.8500,58.820,2.064E+00,8.165E-02
