hora,sza,uv,pre vitamina D
11.0000,63.349,1.826E+00,7.179E-02
11.0167,63.239,1.842E+00,7.259E-02
11.0333,63.130,1.859E+00,7.339E-02
11.0500,63.021,1.875E+00,7.420E-02
11.0667,62.913,1.891E+00,7.500E-02
11.0833,62.806,1.908E+00,7.580E-02
11.1000,62.700,1.924E+00,7.660E-02
11.1167,62.594,1.940E+00,7.739E-02
11.1333,62.489,1.956E+00,7.819E-02
11.1500,62.385,1.973E+00,7.899E-02
11.1667,62.281,1.989E+00,7.979E-02
11.1833,62.178,2.005E+00,8.058E-02
11.2000,62.076,2.021E+00,8.138E-02
11.2167,61.975,2.037E+00,8.217E-02
11.2333,61.874,2.053E+00,8.296E-02
11.2500,61.774,2.069E+00,8.375E-02
11.2667,61.675,2.085E+00,8.454E-02
11.2833,61.577,2.101E+00,8.532E-02
11.3000,61.479,2.116E+00,8.611E-02
11.3167,61.383,2.132E+00,8.689E-02
11.3333,61.287,2.148E+00,8.767E-02
11.3500,61.191,2.163E+00,8.844E-02
11.3667,61.097,2.179E+00,8.922E-02
11.3833,61.003,2.194E+00,8.999E-02
11.4000,60.910,2.210E+00,9.076E-02
11.4167,60.818,2.225E+00,9.152E-02
11.4333,60.727,2.240E+00,9.229E-02
11.4500,60.636,2.255E+00,9.305E-02
11.4667,60.547,2.270E+00,9.380E-02
11.4833,60.458,2.285E+00,9.456E-02
11.5000,60.370,2.300E+00,9.530E-02
11.5167,60.282,2.315E+00,9.605E-02
11.5333,60.196,2.330E+00,9.679E-02
11.5500,60.110,2.344E+00,9.753E-02
11.5667,60.025,2.359E+00,9.826E-02
11.5833,59.942,2.373E+00,9.899E-02
11.6000,59.858,2.388E+00,9.972E-02
11.6167,59.776,2.402E+00,1.004E-01
11.6333,59.694,2.416E+00,1.012E-01
11.6500,59.614,2.430E+00,1.019E-01
11.6667,59.534,2.444E+00,1.026E-01
11.6833,59.455,2.458E+00,1.033E-01
11.7000,59.377,2.472E+00,1.040E-01
11.7167,59.300,2.486E+00,1.047E-01
11.7333,59.223,2.499E+00,1.053E-01
11.7500,59.148,2.513E+00,1.060E-01
11.7667,59.073,2.526E+00,1.067E-01
11.7833,58.999,2.539E+00,1.074E-01
11.8000,58.926,2.552E+00,1.080E-01
11.8167,58.854,2.565E+00,1.087E-01
11.8333,58.783,2.578E+00,1.093E-01
11.8500,58.713,2.591E+00,1.100E-01
11.8667,58.644,2.603E+00,1.106E-01
11.8833,58.575,2.616E+00,1.113E-01
11.9000,58.507,2.628E+00,1.119E-01
11.9167,58.441,2.640E+00,1.125E-01
11.9333,58.375,2.652E+00,1.131E-01
11.9500,58.310,2.664E+00,1.137E-01
11.9667,58.246,2.676E+00,1.143E-01
11.9833,58.183,2.687E+00,1.149E-01
12.0000,58.120,2.699E+00,1.155E-01
12.0167,58.059,2.710E+00,1.161E-01
12.0333,57.999,2.722E+00,1.167E-01
12.0500,57.939,2.733E+00,1.172E-01
12.0667,57.881,2.743E+00,1.178E-01
12.0833,57.823,2.754E+00,1.183E-01
12.1000,57.766,2.765E+00,1.189E-01
12.1167,57.711,2.775E+00,1.194E-01
12.1333,57.656,2.786E+00,1.199E-01
12.1500,57.602,2.796E+00,1.205E-01
12.1667,57.549,2.806E+00,1.210E-01
12.1833,57.497,2.815E+00,1.215E-01
12.2000,57.446,2.825E+00,1.220E-01
12.2167,57.396,2.835E+00,1.225E-01
12.2333,57.346,2.844E+00,1.229E-01
12.2500,57.298,2.853E+00,1.234E-01
12.2667,57.251,2.862E+00,1.239E-01
12.2833,57.205,2.871E+00,1.243E-01
12.3000,57.159,2.880E+00,1.248E-01
12.3167,57.115,2.888E+00,1.252E-01
12.3333,57.071,2.896E+00,1.256E-01
12.3500,57.029,2.905E+00,1.261E-01
12.3667,56.987,2.913E+00,1.265E-01
12.3833,56.947,2.920E+00,1.269E-01
12.4000,56.907,2.928E+00,1.273E-01
12.4167,56.868,2.936E+00,1.276E-01
12.4333,56.831,2.943E+00,1.280E-01
12.4500,56.794,2.950E+00,1.284E-01
12.4667,56.758,2.957E+00,1.287E-01
12.4833,56.724,2.963E+00,1.291E-01
12.5000,56.690,2.970E+00,1.294E-01
12.5167,56.657,2.976E+00,1.297E-01
12.5333,56.626,2.983E+00,1.301E-01
12.5500,56.595,2.989E+00,1.304E-01
12.5667,56.565,2.994E+00,1.307E-01
12.5833,56.536,3.000E+00,1.310E-01
12.6000,56.508,3.005E+00,1.312E-01
12.6167,56.482,3.011E+00,1.315E-01
12.6333,56.456,3.016E+00,1.318E-01
12.6500,56.431,3.021E+00,1.320E-01
12.6667,56.407,3.025E+00,1.323E-01
12.6833,56.384,3.030E+00,1.325E-01
