hora,sza,uv,pre vitamina D
11.0000,60.642,2.189E+00,8.864E-02
11.0167,60.530,2.207E+00,8.954E-02
11.0333,60.419,2.226E+00,9.045E-02
11.0500,60.308,2.244E+00,9.135E-02
11.0667,60.198,2.262E+00,9.226E-02
11.0833,60.089,2.280E+00,9.316E-02
11.1000,59.980,2.298E+00,9.407E-02
11.1167,59.873,2.316E+00,9.496E-02
11.1333,59.766,2.334E+00,9.586E-02
11.1500,59.660,2.352E+00,9.676E-02
11.1667,59.554,2.370E+00,9.765E-02
11.1833,59.450,2.388E+00,9.855E-02
11.2000,59.346,2.405E+00,9.944E-02
11.2167,59.243,2.423E+00,1.003E-01
11.2333,59.141,2.440E+00,1.012E-01
11.2500,59.039,2.458E+00,1.021E-01
11.2667,58.939,2.475E+00,1.030E-01
11.2833,58.838,2.493E+00,1.038E-01
11.3000,58.740,2.510E+00,1.047E-01
11.3167,58.642,2.527E+00,1.056E-01
11.3333,58.544,2.544E+00,1.065E-01
11.3500,58.447,2.562E+00,1.073E-01
11.3667,58.351,2.579E+00,1.082E-01
11.3833,58.256,2.595E+00,1.090E-01
11.4000,58.162,2.612E+00,1.099E-01
11.4167,58.069,2.629E+00,1.107E-01
11.4333,57.976,2.645E+00,1.116E-01
11.4500,57.884,2.662E+00,1.124E-01
11.4667,57.793,2.678E+00,1.133E-01
11.4833,57.703,2.695E+00,1.141E-01
11.5000,57.614,2.711E+00,1.149E-01
11.5167,57.526,2.727E+00,1.157E-01
11.5333,57.438,2.743E+00,1.165E-01
11.5500,57.352,2.759E+00,1.174E-01
11.5667,57.266,2.775E+00,1.182E-01
11.5833,57.181,2.790E+00,1.190E-01
11.6000,57.097,2.806E+00,1.198E-01
11.6167,57.014,2.821E+00,1.205E-01
11.6333,56.932,2.837E+00,1.213E-01
11.6500,56.850,2.852E+00,1.221E-01
11.6667,56.769,2.867E+00,1.229E-01
11.6833,56.690,2.882E+00,1.236E-01
11.7000,56.611,2.897E+00,1.244E-01
11.7167,56.534,2.911E+00,1.251E-01
11.7333,56.456,2.926E+00,1.259E-01
11.7500,56.380,2.940E+00,1.266E-01
11.7667,56.306,2.955E+00,1.274E-01
11.7833,56.231,2.969E+00,1.281E-01
11.8000,56.158,2.983E+00,1.288E-01
11.8167,56.086,2.997E+00,1.295E-01
11.8333,56.014,3.010E+00,1.302E-01
11.8500,55.943,3.024E+00,1.309E-01
