hora,sza,uv,pre vitamina D
11.0000,28.102,1.004E+01,4.979E-01
11.0167,27.897,1.009E+01,5.005E-01
11.0333,27.692,1.013E+01,5.031E-01
11.0500,27.487,1.018E+01,5.057E-01
11.0667,27.282,1.023E+01,5.083E-01
11.0833,27.078,1.028E+01,5.108E-01
11.1000,26.873,1.033E+01,5.134E-01
11.1167,26.670,1.038E+01,5.159E-01
11.1333,26.466,1.043E+01,5.185E-01
11.1500,26.262,1.047E+01,5.209E-01
11.1667,26.058,1.052E+01,5.235E-01
11.1833,25.855,1.057E+01,5.259E-01
11.2000,25.652,1.062E+01,5.284E-01
11.2167,25.449,1.066E+01,5.309E-01
11.2333,25.247,1.071E+01,5.333E-01
11.2500,25.044,1.076E+01,5.357E-01
11.2667,24.842,1.080E+01,5.381E-01
11.2833,24.640,1.085E+01,5.404E-01
11.3000,24.439,1.089E+01,5.429E-01
11.3167,24.238,1.094E+01,5.452E-01
11.3333,24.037,1.098E+01,5.476E-01
11.3500,23.836,1.103E+01,5.499E-01
11.3667,23.636,1.107E+01,5.522E-01
11.3833,23.435,1.112E+01,5.545E-01
11.4000,23.236,1.116E+01,5.568E-01
11.4167,23.036,1.120E+01,5.590E-01
11.4333,22.837,1.125E+01,5.613E-01
11.4500,22.638,1.129E+01,5.635E-01
11.4667,22.440,1.133E+01,5.657E-01
11.4833,22.242,1.137E+01,5.679E-01
11.5000,22.044,1.141E+01,5.697E-01
11.5167,21.847,1.146E+01,5.722E-01
11.5333,21.650,1.150E+01,5.744E-01
11.5500,21.453,1.154E+01,5.765E-01
11.5667,21.257,1.158E+01,5.786E-01
11.5833,21.062,1.162E+01,5.807E-01
11.6000,20.866,1.166E+01,5.827E-01
11.6167,20.672,1.170E+01,5.848E-01
11.6333,20.477,1.173E+01,5.868E-01
11.6500,20.283,1.177E+01,5.886E-01
11.6667,20.090,1.181E+01,5.908E-01
11.6833,19.897,1.185E+01,5.927E-01
11.7000,19.705,1.189E+01,5.947E-01
11.7167,19.513,1.192E+01,5.966E-01
11.7333,19.322,1.196E+01,5.985E-01
11.7500,19.132,1.199E+01,5.997E-01
11.7667,18.942,1.203E+01,6.023E-01
11.7833,18.752,1.207E+01,6.041E-01
11.8000,18.564,1.210E+01,6.059E-01
11.8167,18.376,1.214E+01,6.077E-01
11.8333,18.188,1.217E+01,6.095E-01
11.8500,18.001,1.220E+01,6.113E-01
11.8667,17.816,1.224E+01,6.130E-01
11.8833,17.631,1.227E+01,6.147E-01
11.9000,17.446,1.230E+01,6.164E-01
11.9167,17.262,1.233E+01,6.181E-01
11.9333,17.080,1.237E+01,6.197E-01
11.9500,16.898,1.240E+01,6.213E-01
11.9667,16.717,1.243E+01,6.229E-01
11.9833,16.537,1.246E+01,6.245E-01
12.0000,16.357,1.249E+01,6.261E-01
12.0167,16.179,1.252E+01,6.276E-01
12.0333,16.002,1.255E+01,6.291E-01
12.0500,15.826,1.258E+01,6.306E-01
12.0667,15.651,1.260E+01,6.321E-01
12.0833,15.477,1.263E+01,6.333E-01
12.1000,15.304,1.265E+01,6.342E-01
12.1167,15.133,1.269E+01,6.363E-01
12.1333,14.962,1.271E+01,6.377E-01
