hora,sza,uv,pre vitamina D
11.0000,59.572,2.202E+00,8.748E-02
11.0167,59.447,2.222E+00,8.844E-02
11.0333,59.325,2.241E+00,8.940E-02
11.0500,59.202,2.260E+00,9.036E-02
11.0667,59.081,2.280E+00,9.132E-02
11.0833,58.960,2.299E+00,9.227E-02
11.1000,58.840,2.318E+00,9.323E-02
11.1167,58.720,2.338E+00,9.420E-02
11.1333,58.601,2.357E+00,9.515E-02
11.1500,58.483,2.376E+00,9.611E-02
11.1667,58.366,2.396E+00,9.706E-02
11.1833,58.250,2.415E+00,9.802E-02
11.2000,58.134,2.434E+00,9.897E-02
11.2167,58.019,2.453E+00,9.993E-02
11.2333,57.904,2.472E+00,1.009E-01
11.2500,57.791,2.491E+00,1.018E-01
11.2667,57.678,2.510E+00,1.028E-01
11.2833,57.567,2.529E+00,1.037E-01
11.3000,57.455,2.547E+00,1.047E-01
11.3167,57.344,2.566E+00,1.056E-01
11.3333,57.235,2.585E+00,1.065E-01
11.3500,57.126,2.603E+00,1.075E-01
11.3667,57.018,2.622E+00,1.084E-01
11.3833,56.911,2.640E+00,1.093E-01
11.4000,56.804,2.659E+00,1.103E-01
11.4167,56.698,2.677E+00,1.112E-01
11.4333,56.593,2.695E+00,1.121E-01
11.4500,56.489,2.713E+00,1.130E-01
11.4667,56.386,2.732E+00,1.140E-01
11.4833,56.284,2.749E+00,1.149E-01
11.5000,56.182,2.768E+00,1.158E-01
11.5167,56.081,2.785E+00,1.167E-01
11.5333,55.981,2.803E+00,1.176E-01
11.5500,55.882,2.821E+00,1.185E-01
11.5667,55.784,2.838E+00,1.194E-01
11.5833,55.686,2.856E+00,1.203E-01
11.6000,55.590,2.873E+00,1.211E-01
11.6167,55.494,2.890E+00,1.220E-01
11.6333,55.400,2.907E+00,1.229E-01
11.6500,55.306,2.924E+00,1.237E-01
11.6667,55.213,2.941E+00,1.246E-01
11.6833,55.120,2.958E+00,1.255E-01
11.7000,55.029,2.975E+00,1.263E-01
11.7167,54.938,2.991E+00,1.272E-01
11.7333,54.849,3.008E+00,1.280E-01
11.7500,54.760,3.024E+00,1.288E-01
11.7667,54.672,3.040E+00,1.297E-01
11.7833,54.585,3.056E+00,1.305E-01
11.8000,54.499,3.072E+00,1.313E-01
11.8167,54.414,3.088E+00,1.321E-01
11.8333,54.331,3.104E+00,1.329E-01
11.8500,54.247,3.119E+00,1.337E-01
11.8667,54.164,3.134E+00,1.345E-01
11.8833,54.083,3.150E+00,1.353E-01
11.9000,54.003,3.165E+00,1.361E-01
11.9167,53.924,3.180E+00,1.368E-01
11.9333,53.845,3.194E+00,1.376E-01
11.9500,53.768,3.209E+00,1.383E-01
