hora,sza,uv,pre vitamina D
11.0000,46.164,6.045E+00,2.927E-01
11.0167,46.010,6.089E+00,2.950E-01
11.0333,45.855,6.132E+00,2.973E-01
11.0500,45.702,6.176E+00,2.996E-01
11.0667,45.549,6.219E+00,3.019E-01
11.0833,45.396,6.263E+00,3.042E-01
11.1000,45.245,6.306E+00,3.065E-01
11.1167,45.095,6.346E+00,3.085E-01
11.1333,44.945,6.392E+00,3.110E-01
11.1500,44.795,6.435E+00,3.133E-01
11.1667,44.646,6.477E+00,3.155E-01
11.1833,44.498,6.520E+00,3.178E-01
11.2000,44.351,6.558E+00,3.197E-01
11.2167,44.206,6.604E+00,3.222E-01
11.2333,44.060,6.645E+00,3.244E-01
11.2500,43.915,6.688E+00,3.266E-01
11.2667,43.771,6.729E+00,3.288E-01
11.2833,43.627,6.771E+00,3.310E-01
11.3000,43.486,6.812E+00,3.332E-01
11.3167,43.344,6.854E+00,3.354E-01
11.3333,43.203,6.895E+00,3.375E-01
11.3500,43.063,6.936E+00,3.397E-01
11.3667,42.924,6.976E+00,3.418E-01
11.3833,42.785,7.017E+00,3.440E-01
11.4000,42.649,7.057E+00,3.461E-01
11.4167,42.512,7.097E+00,3.482E-01
11.4333,42.376,7.137E+00,3.503E-01
11.4500,42.241,7.176E+00,3.524E-01
11.4667,42.107,7.215E+00,3.544E-01
11.4833,41.974,7.255E+00,3.565E-01
11.5000,41.842,7.289E+00,3.583E-01
11.5167,41.711,7.332E+00,3.606E-01
11.5333,41.580,7.370E+00,3.626E-01
11.5500,41.451,7.409E+00,3.646E-01
11.5667,41.322,7.447E+00,3.666E-01
11.5833,41.195,7.484E+00,3.686E-01
11.6000,41.069,7.521E+00,3.705E-01
11.6167,40.943,7.558E+00,3.725E-01
11.6333,40.818,7.596E+00,3.744E-01
11.6500,40.694,7.632E+00,3.764E-01
11.6667,40.571,7.669E+00,3.783E-01
11.6833,40.450,7.705E+00,3.802E-01
11.7000,40.329,7.740E+00,3.820E-01
11.7167,40.210,7.776E+00,3.839E-01
11.7333,40.091,7.811E+00,3.858E-01
11.7500,39.973,7.846E+00,3.876E-01
11.7667,39.857,7.881E+00,3.894E-01
11.7833,39.742,7.913E+00,3.911E-01
11.8000,39.627,7.949E+00,3.930E-01
11.8167,39.513,7.981E+00,3.947E-01
11.8333,39.401,8.016E+00,3.965E-01
11.8500,39.289,8.046E+00,3.980E-01
11.8667,39.180,8.082E+00,4.000E-01
11.8833,39.071,8.115E+00,4.017E-01
11.9000,38.963,8.146E+00,4.034E-01
11.9167,38.856,8.179E+00,4.050E-01
11.9333,38.750,8.210E+00,4.067E-01
11.9500,38.646,8.241E+00,4.083E-01
11.9667,38.543,8.272E+00,4.099E-01
11.9833,38.441,8.302E+00,4.115E-01
12.0000,38.340,8.332E+00,4.131E-01
12.0167,38.240,8.355E+00,4.142E-01
12.0333,38.141,8.392E+00,4.162E-01
12.0500,38.045,8.415E+00,4.173E-01
12.0667,37.948,8.444E+00,4.190E-01
12.0833,37.853,8.478E+00,4.207E-01
12.1000,37.759,8.505E+00,4.222E-01
12.1167,37.667,8.527E+00,4.231E-01
12.1333,37.575,8.560E+00,4.251E-01
12.1500,37.487,8.587E+00,4.264E-01
12.1667,37.398,8.613E+00,4.278E-01
12.1833,37.310,8.640E+00,4.292E-01
12.2000,37.224,8.665E+00,4.305E-01
12.2167,37.139,8.691E+00,4.319E-01
12.2333,37.055,8.716E+00,4.332E-01
12.2500,36.974,8.740E+00,4.344E-01
12.2667,36.893,8.764E+00,4.357E-01
12.2833,36.813,8.782E+00,4.367E-01
12.3000,36.735,8.811E+00,4.382E-01
12.3167,36.658,8.832E+00,4.392E-01
12.3333,36.583,8.856E+00,4.405E-01
12.3500,36.509,8.878E+00,4.417E-01
12.3667,36.436,8.900E+00,4.428E-01
12.3833,36.365,8.921E+00,4.439E-01
12.4000,36.294,8.942E+00,4.450E-01
12.4167,36.226,8.962E+00,4.461E-01
12.4333,36.160,8.982E+00,4.471E-01
12.4500,36.094,9.002E+00,4.481E-01
12.4667,36.029,9.021E+00,4.491E-01
12.4833,35.966,9.040E+00,4.501E-01
12.5000,35.905,9.055E+00,4.509E-01
12.5167,35.846,9.072E+00,4.519E-01
12.5333,35.787,9.089E+00,4.527E-01
12.5500,35.730,9.110E+00,4.538E-01
12.5667,35.674,9.126E+00,4.546E-01
12.5833,35.620,9.142E+00,4.555E-01
12.6000,35.567,9.158E+00,4.563E-01
12.6167,35.517,9.171E+00,4.570E-01
12.6333,35.467,9.186E+00,4.578E-01
12.6500,35.419,9.202E+00,4.586E-01
12.6667,35.372,9.216E+00,4.593E-01
12.6833,35.327,9.229E+00,4.600E-01
12.7000,35.283,9.242E+00,4.607E-01
12.7167,35.242,9.254E+00,4.613E-01
12.7333,35.202,9.266E+00,4.620E-01
12.7500,35.163,9.278E+00,4.626E-01
12.7667,35.125,9.289E+00,4.632E-01
12.7833,35.089,9.300E+00,4.637E-01
12.8000,35.056,9.301E+00,4.636E-01
12.8167,35.023,9.318E+00,4.647E-01
12.8333,34.991,9.327E+00,4.651E-01
12.8500,34.962,9.338E+00,4.657E-01
12.8667,34.933,9.346E+00,4.661E-01
12.8833,34.907,9.354E+00,4.665E-01
12.9000,34.883,9.361E+00,4.669E-01
12.9167,34.860,9.366E+00,4.672E-01
12.9333,34.838,9.374E+00,4.676E-01
12.9500,34.817,9.379E+00,4.678E-01
12.9667,34.798,9.381E+00,4.679E-01
12.9833,34.781,9.388E+00,4.683E-01
13.0000,34.767,9.395E+00,4.686E-01
13.0167,34.753,9.399E+00,4.689E-01
13.0333,34.741,9.403E+00,4.691E-01
13.0500,34.730,9.406E+00,4.692E-01
13.0667,34.721,9.406E+00,4.692E-01
13.0833,34.715,9.406E+00,4.692E-01
13.1000,34.709,9.406E+00,4.692E-01
13.1167,34.705,9.406E+00,4.692E-01
13.1333,34.702,9.406E+00,4.692E-01
13.1500,34.701,9.407E+00,4.693E-01
13.1667,34.701,9.407E+00,4.693E-01
13.1833,34.705,9.406E+00,4.692E-01
13.2000,34.709,9.406E+00,4.692E-01
13.2167,34.714,9.406E+00,4.692E-01
13.2333,34.721,9.406E+00,4.692E-01
13.2500,34.729,9.406E+00,4.692E-01
13.2667,34.741,9.403E+00,4.691E-01
13.2833,34.753,9.399E+00,4.689E-01
13.3000,34.766,9.395E+00,4.687E-01
13.3167,34.781,9.388E+00,4.683E-01
13.3333,34.798,9.381E+00,4.679E-01
13.3500,34.816,9.379E+00,4.678E-01
13.3667,34.837,9.374E+00,4.676E-01
13.3833,34.858,9.366E+00,4.672E-01
13.4000,34.881,9.361E+00,4.669E-01
13.4167,34.906,9.354E+00,4.665E-01
13.4333,34.932,9.346E+00,4.661E-01
13.4500,34.959,9.338E+00,4.657E-01
13.4667,34.990,9.328E+00,4.652E-01
13.4833,35.021,9.318E+00,4.647E-01
13.5000,35.053,9.303E+00,4.637E-01
13.5167,35.087,9.300E+00,4.637E-01
13.5333,35.122,9.290E+00,4.632E-01
13.5500,35.161,9.278E+00,4.626E-01
13.5667,35.199,9.267E+00,4.620E-01
13.5833,35.239,9.255E+00,4.614E-01
13.6000,35.281,9.243E+00,4.607E-01
13.6167,35.324,9.230E+00,4.601E-01
13.6333,35.369,9.217E+00,4.594E-01
13.6500,35.417,9.203E+00,4.586E-01
13.6667,35.464,9.187E+00,4.579E-01
13.6833,35.514,9.172E+00,4.571E-01
13.7000,35.564,9.159E+00,4.563E-01
13.7167,35.616,9.143E+00,4.555E-01
13.7333,35.670,9.127E+00,4.547E-01
13.7500,35.727,9.110E+00,4.538E-01
13.7667,35.783,9.091E+00,4.528E-01
13.7833,35.842,9.074E+00,4.520E-01
13.8000,35.901,9.056E+00,4.510E-01
13.8167,35.962,9.041E+00,4.502E-01
13.8333,36.026,9.021E+00,4.492E-01
13.8500,36.090,9.002E+00,4.482E-01
13.8667,36.155,8.983E+00,4.472E-01
13.8833,36.222,8.963E+00,4.461E-01
13.9000,36.290,8.943E+00,4.451E-01
