hora,sza,uv,pre vitamina D
11.0000,27.917,1.018E+01,5.056E-01
11.0167,27.713,1.023E+01,5.082E-01
11.0333,27.508,1.028E+01,5.108E-01
11.0500,27.303,1.033E+01,5.134E-01
11.0667,27.099,1.038E+01,5.160E-01
11.0833,26.894,1.042E+01,5.186E-01
11.1000,26.690,1.047E+01,5.211E-01
11.1167,26.487,1.052E+01,5.237E-01
11.1333,26.283,1.057E+01,5.262E-01
11.1500,26.080,1.062E+01,5.287E-01
11.1667,25.876,1.066E+01,5.309E-01
11.1833,25.673,1.071E+01,5.337E-01
11.2000,25.471,1.076E+01,5.362E-01
11.2167,25.268,1.081E+01,5.386E-01
11.2333,25.066,1.085E+01,5.408E-01
11.2500,24.864,1.090E+01,5.434E-01
11.2667,24.662,1.094E+01,5.451E-01
11.2833,24.461,1.099E+01,5.482E-01
11.3000,24.260,1.104E+01,5.506E-01
11.3167,24.059,1.108E+01,5.525E-01
11.3333,23.858,1.113E+01,5.554E-01
11.3500,23.658,1.117E+01,5.578E-01
11.3667,23.458,1.122E+01,5.601E-01
11.3833,23.258,1.126E+01,5.624E-01
11.4000,23.059,1.130E+01,5.646E-01
11.4167,22.860,1.135E+01,5.669E-01
11.4333,22.661,1.139E+01,5.692E-01
11.4500,22.463,1.143E+01,5.714E-01
11.4667,22.265,1.148E+01,5.736E-01
11.4833,22.067,1.152E+01,5.758E-01
11.5000,21.870,1.156E+01,5.780E-01
11.5167,21.673,1.160E+01,5.801E-01
11.5333,21.477,1.164E+01,5.823E-01
11.5500,21.281,1.168E+01,5.844E-01
11.5667,21.085,1.172E+01,5.865E-01
11.5833,20.890,1.176E+01,5.885E-01
11.6000,20.695,1.180E+01,5.906E-01
11.6167,20.501,1.184E+01,5.926E-01
11.6333,20.307,1.188E+01,5.947E-01
11.6500,20.114,1.192E+01,5.967E-01
11.6667,19.921,1.195E+01,5.986E-01
11.6833,19.730,1.199E+01,6.006E-01
11.7000,19.538,1.203E+01,6.025E-01
11.7167,19.347,1.207E+01,6.045E-01
11.7333,19.156,1.211E+01,6.064E-01
11.7500,18.966,1.214E+01,6.082E-01
11.7667,18.777,1.216E+01,6.088E-01
11.7833,18.589,1.221E+01,6.116E-01
11.8000,18.401,1.225E+01,6.138E-01
11.8167,18.214,1.228E+01,6.156E-01
11.8333,18.027,1.232E+01,6.173E-01
11.8500,17.841,1.235E+01,6.191E-01
11.8667,17.657,1.238E+01,6.208E-01
11.8833,17.472,1.242E+01,6.225E-01
11.9000,17.289,1.245E+01,6.242E-01
11.9167,17.106,1.248E+01,6.259E-01
11.9333,16.924,1.251E+01,6.275E-01
11.9500,16.743,1.254E+01,6.291E-01
11.9667,16.564,1.257E+01,6.307E-01
11.9833,16.385,1.260E+01,6.323E-01
12.0000,16.207,1.263E+01,6.338E-01
12.0167,16.030,1.266E+01,6.353E-01
12.0333,15.854,1.269E+01,6.368E-01
12.0500,15.679,1.272E+01,6.383E-01
12.0667,15.505,1.275E+01,6.398E-01
12.0833,15.333,1.278E+01,6.412E-01
12.1000,15.161,1.280E+01,6.426E-01
12.1167,14.991,1.283E+01,6.437E-01
12.1333,14.822,1.285E+01,6.451E-01
12.1500,14.655,1.288E+01,6.465E-01
12.1667,14.489,1.291E+01,6.480E-01
12.1833,14.324,1.293E+01,6.493E-01
12.2000,14.161,1.295E+01,6.498E-01
12.2167,14.000,1.298E+01,6.518E-01
12.2333,13.839,1.300E+01,6.530E-01
12.2500,13.681,1.303E+01,6.542E-01
12.2667,13.524,1.305E+01,6.554E-01
12.2833,13.370,1.307E+01,6.565E-01
12.3000,13.216,1.309E+01,6.576E-01
12.3167,13.065,1.311E+01,6.587E-01
12.3333,12.916,1.313E+01,6.595E-01
12.3500,12.769,1.314E+01,6.600E-01
12.3667,12.624,1.317E+01,6.613E-01
12.3833,12.481,1.319E+01,6.626E-01
12.4000,12.340,1.321E+01,6.638E-01
12.4167,12.202,1.323E+01,6.647E-01
12.4333,12.066,1.325E+01,6.656E-01
12.4500,11.932,1.326E+01,6.665E-01
12.4667,11.801,1.328E+01,6.673E-01
12.4833,11.673,1.329E+01,6.680E-01
12.5000,11.548,1.330E+01,6.686E-01
12.5167,11.425,1.333E+01,6.697E-01
12.5333,11.305,1.334E+01,6.705E-01
12.5500,11.189,1.336E+01,6.712E-01
12.5667,11.075,1.337E+01,6.720E-01
12.5833,10.965,1.338E+01,6.726E-01
12.6000,10.858,1.340E+01,6.733E-01
12.6167,10.755,1.341E+01,6.739E-01
12.6333,10.654,1.342E+01,6.745E-01
12.6500,10.558,1.343E+01,6.751E-01
12.6667,10.465,1.344E+01,6.756E-01
12.6833,10.377,1.345E+01,6.761E-01
12.7000,10.292,1.346E+01,6.766E-01
12.7167,10.211,1.347E+01,6.771E-01
12.7333,10.134,1.348E+01,6.775E-01
12.7500,10.062,1.348E+01,6.778E-01
12.7667,9.993,1.348E+01,6.779E-01
12.7833,9.930,1.349E+01,6.780E-01
12.8000,9.870,1.350E+01,6.785E-01
12.8167,9.815,1.351E+01,6.791E-01
12.8333,9.765,1.352E+01,6.795E-01
12.8500,9.720,1.352E+01,6.798E-01
12.8667,9.679,1.353E+01,6.800E-01
12.8833,9.644,1.353E+01,6.802E-01
12.9000,9.613,1.353E+01,6.804E-01
12.9167,9.587,1.354E+01,6.805E-01
12.9333,9.566,1.354E+01,6.806E-01
12.9500,9.550,1.354E+01,6.807E-01
12.9667,9.539,1.354E+01,6.808E-01
