hora,sza,uv,pre vitamina D
11.0000,51.218,3.294E+00,1.379E-01
11.0167,51.080,3.319E+00,1.391E-01
11.0333,50.945,3.343E+00,1.404E-01
11.0500,50.810,3.367E+00,1.416E-01
11.0667,50.675,3.391E+00,1.428E-01
11.0833,50.542,3.415E+00,1.440E-01
11.1000,50.409,3.439E+00,1.452E-01
11.1167,50.276,3.463E+00,1.465E-01
11.1333,50.145,3.486E+00,1.477E-01
11.1500,50.015,3.510E+00,1.488E-01
11.1667,49.885,3.533E+00,1.501E-01
11.1833,49.756,3.557E+00,1.513E-01
11.2000,49.629,3.581E+00,1.525E-01
11.2167,49.500,3.605E+00,1.537E-01
11.2333,49.374,3.627E+00,1.549E-01
11.2500,49.248,3.651E+00,1.561E-01
11.2667,49.124,3.672E+00,1.572E-01
11.2833,49.000,3.697E+00,1.585E-01
11.3000,48.875,3.720E+00,1.597E-01
11.3167,48.753,3.743E+00,1.608E-01
11.3333,48.632,3.765E+00,1.620E-01
11.3500,48.512,3.788E+00,1.632E-01
11.3667,48.392,3.810E+00,1.643E-01
11.3833,48.273,3.832E+00,1.655E-01
11.4000,48.154,3.855E+00,1.666E-01
11.4167,48.037,3.877E+00,1.678E-01
11.4333,47.921,3.899E+00,1.689E-01
11.4500,47.806,3.919E+00,1.700E-01
11.4667,47.692,3.941E+00,1.711E-01
11.4833,47.578,3.964E+00,1.723E-01
11.5000,47.465,3.985E+00,1.734E-01
11.5167,47.353,4.006E+00,1.745E-01
11.5333,47.242,4.027E+00,1.756E-01
11.5500,47.133,4.048E+00,1.767E-01
11.5667,47.024,4.069E+00,1.777E-01
11.5833,46.915,4.090E+00,1.788E-01
11.6000,46.808,4.110E+00,1.799E-01
11.6167,46.703,4.131E+00,1.809E-01
11.6333,46.598,4.151E+00,1.820E-01
11.6500,46.494,4.171E+00,1.830E-01
11.6667,46.391,4.191E+00,1.841E-01
11.6833,46.288,4.211E+00,1.851E-01
11.7000,46.187,4.230E+00,1.861E-01
11.7167,46.087,4.250E+00,1.871E-01
11.7333,45.988,4.269E+00,1.881E-01
11.7500,45.890,4.288E+00,1.891E-01
11.7667,45.792,4.307E+00,1.901E-01
11.7833,45.696,4.326E+00,1.911E-01
11.8000,45.602,4.344E+00,1.920E-01
11.8167,45.508,4.362E+00,1.930E-01
11.8333,45.415,4.380E+00,1.939E-01
11.8500,45.324,4.398E+00,1.949E-01
11.8667,45.232,4.416E+00,1.958E-01
11.8833,45.142,4.434E+00,1.967E-01
11.9000,45.054,4.451E+00,1.976E-01
11.9167,44.967,4.468E+00,1.985E-01
11.9333,44.880,4.485E+00,1.994E-01
11.9500,44.795,4.501E+00,2.002E-01
11.9667,44.710,4.519E+00,2.012E-01
11.9833,44.627,4.535E+00,2.020E-01
12.0000,44.545,4.551E+00,2.029E-01
12.0167,44.465,4.564E+00,2.035E-01
12.0333,44.385,4.583E+00,2.045E-01
12.0500,44.305,4.599E+00,2.054E-01
12.0667,44.228,4.614E+00,2.061E-01
12.0833,44.152,4.629E+00,2.069E-01
12.1000,44.077,4.644E+00,2.077E-01
12.1167,44.003,4.659E+00,2.085E-01
12.1333,43.931,4.673E+00,2.092E-01
12.1500,43.858,4.688E+00,2.100E-01
12.1667,43.788,4.702E+00,2.107E-01
12.1833,43.719,4.715E+00,2.115E-01
12.2000,43.651,4.729E+00,2.122E-01
12.2167,43.584,4.742E+00,2.129E-01
12.2333,43.518,4.755E+00,2.135E-01
12.2500,43.453,4.768E+00,2.142E-01
12.2667,43.390,4.781E+00,2.149E-01
12.2833,43.328,4.793E+00,2.155E-01
12.3000,43.267,4.805E+00,2.162E-01
12.3167,43.208,4.817E+00,2.168E-01
12.3333,43.148,4.827E+00,2.173E-01
12.3500,43.091,4.841E+00,2.180E-01
12.3667,43.036,4.852E+00,2.186E-01
12.3833,42.981,4.863E+00,2.192E-01
12.4000,42.928,4.873E+00,2.197E-01
12.4167,42.876,4.884E+00,2.203E-01
12.4333,42.824,4.894E+00,2.208E-01
12.4500,42.774,4.904E+00,2.214E-01
12.4667,42.726,4.912E+00,2.217E-01
12.4833,42.679,4.921E+00,2.222E-01
12.5000,42.634,4.932E+00,2.228E-01
12.5167,42.588,4.942E+00,2.233E-01
12.5333,42.545,4.950E+00,2.238E-01
12.5500,42.503,4.958E+00,2.242E-01
12.5667,42.463,4.967E+00,2.246E-01
12.5833,42.424,4.975E+00,2.251E-01
12.6000,42.386,4.982E+00,2.255E-01
12.6167,42.348,4.990E+00,2.259E-01
12.6333,42.313,4.997E+00,2.262E-01
12.6500,42.279,5.004E+00,2.266E-01
12.6667,42.246,5.009E+00,2.268E-01
12.6833,42.215,5.016E+00,2.273E-01
12.7000,42.185,5.023E+00,2.276E-01
12.7167,42.155,5.029E+00,2.279E-01
12.7333,42.127,5.034E+00,2.282E-01
12.7500,42.101,5.040E+00,2.285E-01
12.7667,42.077,5.042E+00,2.285E-01
12.7833,42.053,5.048E+00,2.290E-01
12.8000,42.030,5.054E+00,2.292E-01
12.8167,42.009,5.058E+00,2.295E-01
12.8333,41.990,5.062E+00,2.297E-01
12.8500,41.972,5.065E+00,2.299E-01
12.8667,41.956,5.069E+00,2.300E-01
12.8833,41.940,5.072E+00,2.302E-01
12.9000,41.925,5.075E+00,2.304E-01
12.9167,41.912,5.078E+00,2.305E-01
12.9333,41.901,5.080E+00,2.306E-01
12.9500,41.891,5.082E+00,2.307E-01
12.9667,41.883,5.084E+00,2.308E-01
12.9833,41.876,5.085E+00,2.309E-01
13.0000,41.868,5.087E+00,2.310E-01
13.0167,41.864,5.088E+00,2.310E-01
13.0333,41.861,5.088E+00,2.310E-01
13.0500,41.859,5.089E+00,2.311E-01
13.0667,41.859,5.089E+00,2.311E-01
13.0833,41.858,5.089E+00,2.311E-01
13.1000,41.861,5.088E+00,2.310E-01
13.1167,41.864,5.088E+00,2.310E-01
13.1333,41.869,5.086E+00,2.310E-01
13.1500,41.876,5.085E+00,2.309E-01
13.1667,41.884,5.084E+00,2.308E-01
13.1833,41.891,5.082E+00,2.307E-01
13.2000,41.902,5.080E+00,2.306E-01
13.2167,41.914,5.078E+00,2.305E-01
13.2333,41.927,5.075E+00,2.303E-01
13.2500,41.941,5.072E+00,2.302E-01
13.2667,41.956,5.069E+00,2.300E-01
13.2833,41.973,5.065E+00,2.298E-01
13.3000,41.991,5.062E+00,2.297E-01
13.3167,42.011,5.058E+00,2.294E-01
13.3333,42.033,5.053E+00,2.292E-01
13.3500,42.055,5.048E+00,2.290E-01
13.3667,42.078,5.042E+00,2.285E-01
13.3833,42.103,5.039E+00,2.285E-01
13.4000,42.130,5.034E+00,2.282E-01
13.4167,42.157,5.028E+00,2.279E-01
13.4333,42.187,5.023E+00,2.276E-01
13.4500,42.217,5.016E+00,2.272E-01
13.4667,42.248,5.009E+00,2.268E-01
13.4833,42.281,5.004E+00,2.266E-01
13.5000,42.315,4.997E+00,2.262E-01
13.5167,42.351,4.989E+00,2.258E-01
13.5333,42.388,4.981E+00,2.254E-01
13.5500,42.425,4.974E+00,2.251E-01
13.5667,42.465,4.966E+00,2.246E-01
13.5833,42.506,4.958E+00,2.242E-01
13.6000,42.549,4.950E+00,2.238E-01
13.6167,42.592,4.941E+00,2.233E-01
13.6333,42.637,4.932E+00,2.228E-01
13.6500,42.682,4.920E+00,2.221E-01
13.6667,42.729,4.912E+00,2.217E-01
13.6833,42.778,4.904E+00,2.213E-01
13.7000,42.828,4.894E+00,2.208E-01
13.7167,42.879,4.883E+00,2.203E-01
13.7333,42.932,4.873E+00,2.197E-01
13.7500,42.984,4.862E+00,2.192E-01
13.7667,43.039,4.851E+00,2.186E-01
13.7833,43.096,4.840E+00,2.180E-01
13.8000,43.153,4.827E+00,2.173E-01
13.8167,43.212,4.817E+00,2.168E-01
13.8333,43.271,4.805E+00,2.161E-01
13.8500,43.332,4.793E+00,2.155E-01
13.8667,43.394,4.780E+00,2.149E-01
13.8833,43.458,4.767E+00,2.142E-01
13.9000,43.523,4.754E+00,2.135E-01
13.9167,43.589,4.741E+00,2.128E-01
13.9333,43.655,4.728E+00,2.121E-01
13.9500,43.723,4.714E+00,2.114E-01
13.9667,43.793,4.701E+00,2.107E-01
13.9833,43.864,4.687E+00,2.100E-01
14.0000,43.936,4.672E+00,2.092E-01
14.0167,44.008,4.658E+00,2.085E-01
14.0333,44.082,4.643E+00,2.077E-01
14.0500,44.157,4.628E+00,2.069E-01
14.0667,44.234,4.613E+00,2.061E-01
14.0833,44.312,4.598E+00,2.053E-01
14.1000,44.391,4.582E+00,2.045E-01
14.1167,44.470,4.564E+00,2.034E-01
14.1333,44.551,4.551E+00,2.028E-01
