12.1833,56.403,1.362E-01
12.2000,56.353,1.367E-01
12.2167,56.304,1.372E-01
12.2333,56.256,1.377E-01
12.2500,56.209,1.382E-01
12.2667,56.163,1.387E-01
12.2833,56.117,1.392E-01
12.3000,56.073,1.396E-01
12.3167,56.030,1.401E-01
12.3333,55.988,1.405E-01
12.3500,55.947,1.410E-01
12.3667,55.906,1.414E-01
12.3833,55.867,1.418E-01
12.4000,55.829,1.422E-01
12.4167,55.791,1.426E-01
12.4333,55.755,1.430E-01
12.4500,55.720,1.434E-01
12.4667,55.686,1.437E-01
12.4833,55.652,1.441E-01
12.5000,55.620,1.444E-01
12.5167,55.589,1.448E-01
12.5333,55.559,1.451E-01
12.5500,55.530,1.454E-01
12.5667,55.501,1.457E-01
12.5833,55.474,1.460E-01
12.6000,55.448,1.463E-01
12.6167,55.423,1.465E-01
12.6333,55.399,1.468E-01
12.6500,55.375,1.471E-01
12.6667,55.353,1.473E-01
12.6833,55.332,1.475E-01
12.7000,55.312,1.477E-01
12.7167,55.293,1.479E-01
12.7333,55.275,1.481E-01
12.7500,55.258,1.483E-01
12.7667,55.242,1.485E-01
12.7833,55.227,1.487E-01
12.8000,55.213,1.488E-01
12.8167,55.200,1.489E-01
12.8333,55.188,1.491E-01
12.8500,55.177,1.492E-01
12.8667,55.167,1.493E-01
12.8833,55.158,1.494E-01
12.9000,55.151,1.495E-01
12.9167,55.144,1.496E-01
12.9333,55.138,1.496E-01
12.9500,55.134,1.497E-01
12.9667,55.130,1.497E-01
12.9833,55.127,1.497E-01
13.0000,55.126,1.497E-01
13.0167,55.125,1.498E-01
13.0333,55.126,1.498E-01
13.0500,55.127,1.497E-01
13.0667,55.130,1.497E-01
13.0833,55.134,1.497E-01
13.1000,55.138,1.496E-01
13.1167,55.144,1.496E-01
13.1333,55.150,1.495E-01
13.1500,55.158,1.494E-01
13.1667,55.167,1.493E-01
13.1833,55.177,1.492E-01
13.2000,55.188,1.491E-01
13.2167,55.199,1.490E-01
13.2333,55.212,1.488E-01
13.2500,55.226,1.487E-01
13.2667,55.241,1.485E-01
13.2833,55.257,1.483E-01
13.3000,55.274,1.481E-01
13.3167,55.292,1.480E-01
13.3333,55.311,1.477E-01
13.3500,55.331,1.475E-01
13.3667,55.352,1.473E-01
13.3833,55.374,1.471E-01
13.4000,55.397,1.468E-01
13.4167,55.422,1.466E-01
13.4333,55.447,1.463E-01
13.4500,55.473,1.460E-01
13.4667,55.500,1.457E-01
13.4833,55.528,1.454E-01
13.5000,55.557,1.451E-01
13.5167,55.588,1.448E-01
13.5333,55.619,1.445E-01
13.5500,55.651,1.441E-01
13.5667,55.684,1.438E-01
13.5833,55.719,1.434E-01
13.6000,55.754,1.430E-01
13.6167,55.790,1.426E-01
13.6333,55.827,1.422E-01
13.6500,55.866,1.418E-01
13.6667,55.905,1.414E-01
13.6833,55.945,1.410E-01
13.7000,55.986,1.406E-01
13.7167,56.028,1.401E-01
13.7333,56.071,1.397E-01
13.7500,56.116,1.392E-01
13.7667,56.161,1.387E-01
13.7833,56.207,1.382E-01
13.8000,56.254,1.378E-01
13.8167,56.302,1.373E-01
13.8333,56.351,1.367E-01
13.8500,56.401,1.362E-01
13.8667,56.452,1.357E-01
13.8833,56.504,1.352E-01
13.9000,56.556,1.346E-01
13.9167,56.610,1.341E-01
13.9333,56.665,1.335E-01
13.9500,56.721,1.329E-01
13.9667,56.777,1.323E-01
13.9833,56.835,1.318E-01
14.0000,56.893,1.312E-01
14.0167,56.953,1.306E-01
14.0333,57.014,1.299E-01
14.0500,57.075,1.293E-01
14.0667,57.137,1.287E-01
14.0833,57.200,1.281E-01
14.1000,57.264,1.274E-01
14.1167,57.330,1.268E-01
14.1333,57.396,1.261E-01
14.1500,57.462,1.254E-01
14.1667,57.530,1.248E-01
14.1833,57.599,1.241E-01
14.2000,57.668,1.234E-01
14.2167,57.739,1.227E-01
14.2333,57.811,1.220E-01
14.2500,57.883,1.213E-01
14.2667,57.956,1.206E-01
14.2833,58.030,1.199E-01
14.3000,58.105,1.191E-01
14.3167,58.181,1.184E-01
14.3333,58.258,1.176E-01
14.3500,58.335,1.169E-01
14.3667,58.414,1.162E-01
14.3833,58.493,1.154E-01
14.4000,58.573,1.146E-01
14.4167,58.654,1.139E-01
14.4333,58.736,1.131E-01
14.4500,58.819,1.123E-01
14.4667,58.902,1.115E-01
14.4833,58.987,1.107E-01
14.5000,59.072,1.099E-01
14.5167,59.159,1.091E-01
14.5333,59.245,1.083E-01
14.5500,59.333,1.075E-01
14.5667,59.422,1.067E-01
14.5833,59.512,1.059E-01
14.6000,59.602,1.051E-01
14.6167,59.693,1.042E-01
14.6333,59.785,1.034E-01
14.6500,59.877,1.026E-01
14.6667,59.971,1.018E-01
14.6833,60.065,1.009E-01
14.7000,60.160,1.001E-01
14.7167,60.256,9.922E-02
14.7333,60.353,9.837E-02
14.7500,60.450,9.752E-02
14.7667,60.549,9.666E-02
14.7833,60.648,9.581E-02
14.8000,60.747,9.495E-02
14.8167,60.848,9.409E-02
14.8333,60.949,9.322E-02
14.8500,61.051,9.236E-02
14.8667,61.154,9.149E-02
14.8833,61.258,9.062E-02
14.9000,61.362,8.975E-02
14.9167,61.467,8.888E-02
14.9333,61.573,8.800E-02
14.9500,61.680,8.713E-02
14.9667,61.787,8.625E-02
14.9833,61.895,8.537E-02
