hora,sza,uv,pre vitamina D
11.0000,37.648,6.670E+00,3.177E-01
11.0167,37.487,6.706E+00,3.197E-01
11.0333,37.329,6.741E+00,3.215E-01
11.0500,37.172,6.779E+00,3.236E-01
11.0667,37.015,6.815E+00,3.255E-01
11.0833,36.860,6.848E+00,3.271E-01
11.1000,36.705,6.887E+00,3.293E-01
11.1167,36.549,6.923E+00,3.312E-01
11.1333,36.396,6.958E+00,3.330E-01
11.1500,36.243,6.993E+00,3.349E-01
11.1667,36.092,7.028E+00,3.368E-01
11.1833,35.941,7.059E+00,3.384E-01
11.2000,35.791,7.097E+00,3.404E-01
11.2167,35.640,7.131E+00,3.422E-01
11.2333,35.492,7.166E+00,3.441E-01
11.2500,35.345,7.200E+00,3.459E-01
11.2667,35.199,7.233E+00,3.476E-01
11.2833,35.053,7.267E+00,3.494E-01
11.3000,34.907,7.300E+00,3.512E-01
11.3167,34.764,7.333E+00,3.529E-01
11.3333,34.621,7.366E+00,3.547E-01
11.3500,34.479,7.396E+00,3.563E-01
11.3667,34.339,7.430E+00,3.581E-01
11.3833,34.199,7.462E+00,3.598E-01
11.4000,34.059,7.494E+00,3.615E-01
11.4167,33.921,7.526E+00,3.631E-01
11.4333,33.784,7.557E+00,3.648E-01
11.4500,33.649,7.586E+00,3.663E-01
11.4667,33.514,7.618E+00,3.680E-01
11.4833,33.381,7.648E+00,3.696E-01
11.5000,33.247,7.679E+00,3.713E-01
11.5167,33.116,7.709E+00,3.728E-01
11.5333,32.985,7.738E+00,3.744E-01
11.5500,32.856,7.767E+00,3.759E-01
11.5667,32.728,7.794E+00,3.773E-01
11.5833,32.600,7.825E+00,3.790E-01
11.6000,32.475,7.853E+00,3.805E-01
11.6167,32.350,7.881E+00,3.820E-01
11.6333,32.227,7.909E+00,3.835E-01
11.6500,32.105,7.936E+00,3.849E-01
11.6667,31.984,7.964E+00,3.863E-01
11.6833,31.863,7.989E+00,3.876E-01
11.7000,31.745,8.017E+00,3.892E-01
11.7167,31.628,8.043E+00,3.906E-01
11.7333,31.512,8.069E+00,3.919E-01
11.7500,31.397,8.094E+00,3.933E-01
11.7667,31.283,8.120E+00,3.946E-01
11.7833,31.171,8.145E+00,3.960E-01
11.8000,31.060,8.170E+00,3.973E-01
11.8167,30.951,8.194E+00,3.985E-01
11.8333,30.843,8.218E+00,3.998E-01
11.8500,30.737,8.241E+00,4.011E-01
11.8667,30.630,8.265E+00,4.023E-01
11.8833,30.527,8.288E+00,4.035E-01
11.9000,30.424,8.310E+00,4.047E-01
11.9167,30.324,8.332E+00,4.059E-01
