11.0000,57.887,1.192E-01
11.0167,57.760,1.204E-01
11.0333,57.634,1.217E-01
11.0500,57.509,1.229E-01
11.0667,57.384,1.241E-01
11.0833,57.261,1.253E-01
11.1000,57.138,1.265E-01
11.1167,57.015,1.278E-01
11.1333,56.893,1.290E-01
11.1500,56.772,1.302E-01
11.1667,56.653,1.314E-01
11.1833,56.533,1.326E-01
11.2000,56.415,1.338E-01
11.2167,56.296,1.350E-01
11.2333,56.179,1.362E-01
11.2500,56.063,1.374E-01
11.2667,55.948,1.386E-01
11.2833,55.833,1.398E-01
11.3000,55.718,1.410E-01
11.3167,55.605,1.422E-01
11.3333,55.493,1.434E-01
11.3500,55.382,1.446E-01
11.3667,55.271,1.458E-01
11.3833,55.161,1.469E-01
11.4000,55.051,1.481E-01
11.4167,54.943,1.493E-01
11.4333,54.835,1.504E-01
11.4500,54.729,1.516E-01
11.4667,54.623,1.527E-01
11.4833,54.518,1.539E-01
11.5000,54.413,1.550E-01
11.5167,54.310,1.561E-01
11.5333,54.208,1.573E-01
11.5500,54.106,1.584E-01
11.5667,54.006,1.595E-01
11.5833,53.905,1.606E-01
11.6000,53.806,1.617E-01
11.6167,53.708,1.628E-01
11.6333,53.611,1.639E-01
11.6500,53.515,1.650E-01
11.6667,53.419,1.660E-01
11.6833,53.324,1.671E-01
11.7000,53.230,1.682E-01
11.7167,53.138,1.692E-01
11.7333,53.046,1.703E-01
11.7500,52.955,1.713E-01
11.7667,52.864,1.724E-01
11.7833,52.776,1.734E-01
11.8000,52.688,1.744E-01
11.8167,52.600,1.754E-01
11.8333,52.514,1.764E-01
11.8500,52.429,1.774E-01
11.8667,52.344,1.784E-01
11.8833,52.261,1.793E-01
11.9000,52.178,1.803E-01
11.9167,52.097,1.812E-01
11.9333,52.017,1.822E-01
11.9500,51.937,1.831E-01
11.9667,51.858,1.841E-01
11.9833,51.780,1.849E-01
12.0000,51.704,1.859E-01
12.0167,51.628,1.867E-01
12.0333,51.554,1.877E-01
12.0500,51.479,1.886E-01
12.0667,51.407,1.894E-01
12.0833,51.335,1.903E-01
12.1000,51.265,1.911E-01
12.1167,51.195,1.920E-01
12.1333,51.127,1.928E-01
12.1500,51.058,1.936E-01
12.1667,50.992,1.943E-01
12.1833,50.927,1.952E-01
12.2000,50.863,1.958E-01
12.2167,50.799,1.967E-01
12.2333,50.737,1.975E-01
12.2500,50.675,1.982E-01
12.2667,50.615,1.990E-01
12.2833,50.556,1.996E-01
12.3000,50.498,2.002E-01
12.3167,50.441,2.011E-01
12.3333,50.384,2.018E-01
12.3500,50.329,2.024E-01
12.3667,50.275,2.031E-01
12.3833,50.223,2.037E-01
12.4000,50.171,2.044E-01
12.4167,50.121,2.050E-01
12.4333,50.070,2.056E-01
12.4500,50.022,2.062E-01
12.4667,49.975,2.068E-01
12.4833,49.929,2.073E-01
12.5000,49.884,2.079E-01
12.5167,49.839,2.084E-01
12.5333,49.796,2.090E-01
12.5500,49.754,2.095E-01
12.5667,49.714,2.100E-01
12.5833,49.675,2.105E-01
12.6000,49.636,2.110E-01
12.6167,49.598,2.115E-01
12.6333,49.562,2.119E-01
12.6500,49.527,2.123E-01
12.6667,49.493,2.128E-01
12.6833,49.461,2.131E-01
12.7000,49.429,2.135E-01
12.7167,49.397,2.139E-01
12.7333,49.368,2.143E-01
12.7500,49.340,2.147E-01
12.7667,49.313,2.150E-01
12.7833,49.287,2.153E-01
12.8000,49.262,2.156E-01
12.8167,49.238,2.159E-01
12.8333,49.216,2.162E-01
12.8500,49.194,2.163E-01
12.8667,49.174,2.167E-01
12.8833,49.155,2.169E-01
12.9000,49.136,2.172E-01
12.9167,49.120,2.174E-01
12.9333,49.104,2.176E-01
12.9500,49.090,2.178E-01
12.9667,49.077,2.180E-01
12.9833,49.065,2.181E-01
13.0000,49.053,2.183E-01
13.0167,49.043,2.184E-01
13.0333,49.035,2.185E-01
13.0500,49.028,2.186E-01
13.0667,49.021,2.187E-01
13.0833,49.015,2.187E-01
13.1000,49.011,2.187E-01
13.1167,49.009,2.187E-01
13.1333,49.007,2.186E-01
13.1500,49.007,2.186E-01
13.1667,49.008,2.187E-01
13.1833,49.009,2.187E-01
13.2000,49.012,2.187E-01
13.2167,49.016,2.187E-01
13.2333,49.022,2.187E-01
13.2500,49.028,2.186E-01
13.2667,49.035,2.185E-01
13.2833,49.044,2.184E-01
13.3000,49.054,2.182E-01
13.3167,49.065,2.181E-01
13.3333,49.078,2.179E-01
13.3500,49.091,2.178E-01
13.3667,49.105,2.176E-01
13.3833,49.121,2.174E-01
13.4000,49.138,2.172E-01
13.4167,49.157,2.169E-01
13.4333,49.176,2.167E-01
13.4500,49.196,2.163E-01
13.4667,49.217,2.162E-01
13.4833,49.240,2.159E-01
13.5000,49.264,2.156E-01
13.5167,49.289,2.153E-01
13.5333,49.315,2.150E-01
13.5500,49.342,2.146E-01
13.5667,49.370,2.143E-01
13.5833,49.400,2.139E-01
13.6000,49.431,2.134E-01
13.6167,49.463,2.131E-01
13.6333,49.496,2.127E-01
13.6500,49.529,2.123E-01
13.6667,49.565,2.119E-01
13.6833,49.601,2.114E-01
13.7000,49.639,2.109E-01
13.7167,49.678,2.105E-01
13.7333,49.718,2.100E-01
13.7500,49.758,2.095E-01
13.7667,49.800,2.090E-01
13.7833,49.843,2.084E-01
13.8000,49.887,2.078E-01
13.8167,49.933,2.073E-01
13.8333,49.978,2.067E-01
13.8500,50.026,2.062E-01
13.8667,50.075,2.056E-01
13.8833,50.124,2.050E-01
13.9000,50.175,2.043E-01
13.9167,50.227,2.037E-01
13.9333,50.279,2.030E-01
13.9500,50.334,2.024E-01
13.9667,50.389,2.017E-01
13.9833,50.445,2.010E-01
14.0000,50.503,2.002E-01
14.0167,50.560,1.995E-01
14.0333,50.619,1.989E-01
14.0500,50.680,1.981E-01
14.0667,50.742,1.974E-01
14.0833,50.804,1.967E-01
14.1000,50.868,1.958E-01
14.1167,50.932,1.951E-01
14.1333,50.997,1.943E-01
14.1500,51.064,1.935E-01
14.1667,51.132,1.927E-01
14.1833,51.201,1.919E-01
14.2000,51.271,1.909E-01
14.2167,51.341,1.902E-01
14.2333,51.413,1.894E-01
14.2500,51.486,1.885E-01
14.2667,51.560,1.876E-01
14.2833,51.634,1.867E-01
14.3000,51.709,1.858E-01
14.3167,51.786,1.849E-01
14.3333,51.864,1.840E-01
14.3500,51.943,1.831E-01
14.3667,52.023,1.821E-01
14.3833,52.104,1.811E-01
14.4000,52.185,1.803E-01
14.4167,52.267,1.793E-01
14.4333,52.351,1.783E-01
14.4500,52.436,1.773E-01
14.4667,52.521,1.763E-01
14.4833,52.608,1.753E-01
14.5000,52.694,1.743E-01
14.5167,52.783,1.732E-01
14.5333,52.872,1.723E-01
14.5500,52.963,1.713E-01
14.5667,53.054,1.702E-01
14.5833,53.145,1.692E-01
14.6000,53.238,1.681E-01
14.6167,53.332,1.671E-01
14.6333,53.427,1.660E-01
14.6500,53.522,1.649E-01
14.6667,53.619,1.638E-01
14.6833,53.716,1.627E-01
14.7000,53.814,1.616E-01
14.7167,53.913,1.605E-01
14.7333,54.014,1.594E-01
14.7500,54.115,1.583E-01
14.7667,54.215,1.572E-01
14.7833,54.318,1.561E-01
14.8000,54.422,1.549E-01
14.8167,54.526,1.538E-01
14.8333,54.632,1.526E-01
14.8500,54.738,1.515E-01
14.8667,54.844,1.503E-01
14.8833,54.951,1.492E-01
14.9000,55.060,1.480E-01
14.9167,55.170,1.468E-01
14.9333,55.280,1.457E-01
14.9500,55.391,1.445E-01
14.9667,55.502,1.433E-01
14.9833,55.614,1.421E-01
