hora,sza,uv,pre vitamina D
11.0000,63.759,1.960E+00,8.104E-02
11.0167,63.648,1.978E+00,8.195E-02
11.0333,63.537,1.996E+00,8.286E-02
11.0500,63.428,2.014E+00,8.377E-02
11.0667,63.319,2.032E+00,8.468E-02
11.0833,63.210,2.050E+00,8.559E-02
11.1000,63.103,2.069E+00,8.650E-02
11.1167,62.996,2.087E+00,8.740E-02
11.1333,62.890,2.105E+00,8.831E-02
11.1500,62.784,2.123E+00,8.922E-02
11.1667,62.680,2.141E+00,9.012E-02
11.1833,62.576,2.158E+00,9.103E-02
11.2000,62.472,2.176E+00,9.193E-02
11.2167,62.370,2.194E+00,9.283E-02
11.2333,62.268,2.212E+00,9.373E-02
11.2500,62.167,2.230E+00,9.463E-02
11.2667,62.067,2.247E+00,9.553E-02
11.2833,61.968,2.265E+00,9.642E-02
11.3000,61.869,2.283E+00,9.731E-02
11.3167,61.771,2.300E+00,9.820E-02
11.3333,61.674,2.318E+00,9.909E-02
11.3500,61.577,2.335E+00,9.997E-02
11.3667,61.482,2.352E+00,1.009E-01
11.3833,61.387,2.370E+00,1.017E-01
11.4000,61.293,2.387E+00,1.026E-01
11.4167,61.199,2.404E+00,1.035E-01
11.4333,61.107,2.421E+00,1.044E-01
11.4500,61.015,2.438E+00,1.052E-01
11.4667,60.924,2.455E+00,1.061E-01
11.4833,60.834,2.472E+00,1.069E-01
11.5000,60.744,2.488E+00,1.078E-01
11.5167,60.656,2.505E+00,1.086E-01
11.5333,60.568,2.521E+00,1.095E-01
11.5500,60.481,2.538E+00,1.103E-01
11.5667,60.395,2.554E+00,1.112E-01
11.5833,60.310,2.570E+00,1.120E-01
11.6000,60.225,2.587E+00,1.128E-01
11.6167,60.142,2.603E+00,1.137E-01
11.6333,60.059,2.619E+00,1.145E-01
11.6500,59.977,2.634E+00,1.153E-01
11.6667,59.895,2.650E+00,1.161E-01
11.6833,59.815,2.666E+00,1.169E-01
11.7000,59.736,2.681E+00,1.177E-01
11.7167,59.657,2.697E+00,1.185E-01
11.7333,59.579,2.712E+00,1.193E-01
11.7500,59.502,2.727E+00,1.201E-01
11.7667,59.426,2.742E+00,1.208E-01
11.7833,59.351,2.757E+00,1.216E-01
11.8000,59.277,2.772E+00,1.224E-01
11.8167,59.203,2.786E+00,1.231E-01
11.8333,59.130,2.801E+00,1.239E-01
11.8500,59.059,2.815E+00,1.246E-01
11.8667,58.988,2.829E+00,1.253E-01
11.8833,58.918,2.843E+00,1.261E-01
11.9000,58.849,2.857E+00,1.268E-01
11.9167,58.780,2.871E+00,1.275E-01
11.9333,58.713,2.885E+00,1.282E-01
11.9500,58.647,2.898E+00,1.289E-01
11.9667,58.581,2.912E+00,1.296E-01
11.9833,58.516,2.925E+00,1.303E-01
12.0000,58.453,2.938E+00,1.310E-01
12.0167,58.390,2.951E+00,1.316E-01
12.0333,58.328,2.964E+00,1.323E-01
12.0500,58.267,2.976E+00,1.329E-01
12.0667,58.207,2.989E+00,1.336E-01
12.0833,58.147,3.001E+00,1.342E-01
12.1000,58.089,3.013E+00,1.349E-01
12.1167,58.032,3.025E+00,1.355E-01
12.1333,57.975,3.037E+00,1.361E-01
12.1500,57.920,3.048E+00,1.367E-01
12.1667,57.865,3.060E+00,1.373E-01
12.1833,57.811,3.071E+00,1.379E-01
12.2000,57.759,3.082E+00,1.384E-01
12.2167,57.707,3.093E+00,1.390E-01
12.2333,57.656,3.104E+00,1.396E-01
12.2500,57.606,3.114E+00,1.401E-01
12.2667,57.557,3.125E+00,1.407E-01
12.2833,57.509,3.135E+00,1.412E-01
12.3000,57.462,3.145E+00,1.417E-01
12.3167,57.416,3.155E+00,1.422E-01
12.3333,57.370,3.164E+00,1.427E-01
12.3500,57.326,3.174E+00,1.432E-01
12.3667,57.283,3.183E+00,1.437E-01
12.3833,57.241,3.192E+00,1.442E-01
12.4000,57.199,3.201E+00,1.446E-01
12.4167,57.159,3.209E+00,1.451E-01
12.4333,57.119,3.218E+00,1.455E-01
12.4500,57.081,3.226E+00,1.459E-01
12.4667,57.044,3.234E+00,1.464E-01
12.4833,57.007,3.242E+00,1.468E-01
12.5000,56.972,3.250E+00,1.472E-01
12.5167,56.937,3.257E+00,1.476E-01
12.5333,56.903,3.264E+00,1.479E-01
12.5500,56.871,3.272E+00,1.483E-01
12.5667,56.839,3.278E+00,1.487E-01
12.5833,56.809,3.285E+00,1.490E-01
12.6000,56.779,3.291E+00,1.493E-01
12.6167,56.750,3.298E+00,1.497E-01
12.6333,56.723,3.304E+00,1.500E-01
12.6500,56.696,3.310E+00,1.503E-01
12.6667,56.670,3.315E+00,1.506E-01
12.6833,56.645,3.321E+00,1.509E-01
12.7000,56.622,3.326E+00,1.511E-01
12.7167,56.599,3.331E+00,1.514E-01
12.7333,56.577,3.335E+00,1.516E-01
12.7500,56.557,3.340E+00,1.519E-01
12.7667,56.537,3.344E+00,1.521E-01
12.7833,56.518,3.348E+00,1.523E-01
12.8000,56.500,3.352E+00,1.525E-01
12.8167,56.484,3.356E+00,1.527E-01
12.8333,56.468,3.359E+00,1.529E-01
12.8500,56.453,3.363E+00,1.531E-01
12.8667,56.439,3.366E+00,1.532E-01
12.8833,56.427,3.368E+00,1.534E-01
12.9000,56.415,3.371E+00,1.535E-01
12.9167,56.404,3.373E+00,1.536E-01
12.9333,56.395,3.376E+00,1.537E-01
12.9500,56.386,3.377E+00,1.538E-01
12.9667,56.378,3.379E+00,1.539E-01
12.9833,56.372,3.381E+00,1.540E-01
13.0000,56.366,3.382E+00,1.541E-01
13.0167,56.361,3.383E+00,1.541E-01
13.0333,56.358,3.384E+00,1.542E-01
13.0500,56.355,3.384E+00,1.542E-01
13.0667,56.353,3.385E+00,1.542E-01
13.0833,56.353,3.385E+00,1.542E-01
13.1000,56.353,3.385E+00,1.542E-01
13.1167,56.354,3.384E+00,1.542E-01
13.1333,56.357,3.384E+00,1.542E-01
13.1500,56.360,3.383E+00,1.541E-01
13.1667,56.365,3.382E+00,1.541E-01
13.1833,56.370,3.381E+00,1.540E-01
13.2000,56.376,3.380E+00,1.539E-01
13.2167,56.384,3.378E+00,1.539E-01
13.2333,56.392,3.376E+00,1.538E-01
13.2500,56.402,3.374E+00,1.536E-01
13.2667,56.412,3.372E+00,1.535E-01
13.2833,56.424,3.369E+00,1.534E-01
13.3000,56.436,3.366E+00,1.533E-01
13.3167,56.450,3.363E+00,1.531E-01
13.3333,56.464,3.360E+00,1.529E-01
13.3500,56.480,3.357E+00,1.528E-01
13.3667,56.496,3.353E+00,1.526E-01
13.3833,56.514,3.349E+00,1.524E-01
13.4000,56.532,3.345E+00,1.522E-01
13.4167,56.552,3.341E+00,1.519E-01
13.4333,56.572,3.337E+00,1.517E-01
13.4500,56.594,3.332E+00,1.515E-01
13.4667,56.616,3.327E+00,1.512E-01
13.4833,56.640,3.322E+00,1.509E-01
13.5000,56.664,3.316E+00,1.507E-01
13.5167,56.689,3.311E+00,1.504E-01
13.5333,56.716,3.305E+00,1.501E-01
13.5500,56.743,3.299E+00,1.497E-01
13.5667,56.772,3.293E+00,1.494E-01
13.5833,56.801,3.287E+00,1.491E-01
13.6000,56.832,3.280E+00,1.487E-01
13.6167,56.863,3.273E+00,1.484E-01
13.6333,56.895,3.266E+00,1.480E-01
13.6500,56.929,3.259E+00,1.477E-01
13.6667,56.963,3.252E+00,1.473E-01
13.6833,56.998,3.244E+00,1.469E-01
13.7000,57.035,3.236E+00,1.465E-01
13.7167,57.072,3.228E+00,1.460E-01
13.7333,57.110,3.220E+00,1.456E-01
13.7500,57.149,3.211E+00,1.452E-01
13.7667,57.189,3.203E+00,1.447E-01
13.7833,57.230,3.194E+00,1.443E-01
13.8000,57.273,3.185E+00,1.438E-01
13.8167,57.316,3.176E+00,1.433E-01
13.8333,57.360,3.166E+00,1.428E-01
13.8500,57.404,3.157E+00,1.423E-01
13.8667,57.450,3.147E+00,1.418E-01
13.8833,57.497,3.137E+00,1.413E-01
13.9000,57.545,3.127E+00,1.408E-01
13.9167,57.594,3.117E+00,1.402E-01
13.9333,57.644,3.106E+00,1.397E-01
13.9500,57.694,3.096E+00,1.391E-01
13.9667,57.746,3.085E+00,1.386E-01
13.9833,57.798,3.074E+00,1.380E-01
14.0000,57.852,3.062E+00,1.374E-01
14.0167,57.906,3.051E+00,1.368E-01
14.0333,57.961,3.040E+00,1.362E-01
14.0500,58.018,3.028E+00,1.356E-01
14.0667,58.075,3.016E+00,1.350E-01
14.0833,58.133,3.004E+00,1.344E-01
14.1000,58.192,2.992E+00,1.337E-01
14.1167,58.252,2.979E+00,1.331E-01
14.1333,58.313,2.967E+00,1.325E-01
14.1500,58.374,2.954E+00,1.318E-01
14.1667,58.437,2.941E+00,1.311E-01
14.1833,58.501,2.928E+00,1.305E-01
14.2000,58.565,2.915E+00,1.298E-01
14.2167,58.630,2.902E+00,1.291E-01
14.2333,58.697,2.888E+00,1.284E-01
14.2500,58.764,2.875E+00,1.277E-01
14.2667,58.832,2.861E+00,1.270E-01
14.2833,58.901,2.847E+00,1.262E-01
14.3000,58.971,2.833E+00,1.255E-01
14.3167,59.041,2.819E+00,1.248E-01
14.3333,59.113,2.804E+00,1.240E-01
14.3500,59.185,2.790E+00,1.233E-01
14.3667,59.259,2.775E+00,1.225E-01
14.3833,59.333,2.760E+00,1.218E-01
14.4000,59.408,2.746E+00,1.210E-01
14.4167,59.484,2.731E+00,1.202E-01
14.4333,59.560,2.716E+00,1.195E-01
14.4500,59.638,2.700E+00,1.187E-01
14.4667,59.716,2.685E+00,1.179E-01
14.4833,59.796,2.670E+00,1.171E-01
14.5000,59.876,2.654E+00,1.163E-01
14.5167,59.957,2.638E+00,1.155E-01
14.5333,60.039,2.622E+00,1.147E-01
14.5500,60.121,2.607E+00,1.139E-01
14.5667,60.205,2.591E+00,1.130E-01
14.5833,60.289,2.574E+00,1.122E-01
14.6000,60.374,2.558E+00,1.114E-01
14.6167,60.460,2.542E+00,1.105E-01
14.6333,60.547,2.525E+00,1.097E-01
14.6500,60.634,2.509E+00,1.089E-01
14.6667,60.723,2.492E+00,1.080E-01
14.6833,60.812,2.476E+00,1.072E-01
14.7000,60.902,2.459E+00,1.063E-01
