hora,sza,uv,pre vitamina D
11.0000,27.674,9.735E+00,4.815E-01
11.0167,27.480,9.780E+00,4.838E-01
11.0333,27.286,9.825E+00,4.862E-01
11.0500,27.093,9.867E+00,4.884E-01
11.0667,26.901,9.913E+00,4.908E-01
11.0833,26.708,9.957E+00,4.931E-01
11.1000,26.517,1.000E+01,4.954E-01
11.1167,26.325,1.004E+01,4.977E-01
11.1333,26.134,1.009E+01,4.999E-01
11.1500,25.944,1.013E+01,5.022E-01
11.1667,25.754,1.017E+01,5.044E-01
11.1833,25.564,1.021E+01,5.063E-01
11.2000,25.375,1.026E+01,5.088E-01
11.2167,25.187,1.030E+01,5.110E-01
11.2333,24.999,1.034E+01,5.131E-01
11.2500,24.811,1.038E+01,5.153E-01
11.2667,24.625,1.042E+01,5.174E-01
11.2833,24.439,1.046E+01,5.195E-01
11.3000,24.253,1.050E+01,5.216E-01
11.3167,24.068,1.054E+01,5.237E-01
11.3333,23.884,1.058E+01,5.257E-01
11.3500,23.700,1.062E+01,5.278E-01
11.3667,23.517,1.066E+01,5.298E-01
11.3833,23.335,1.069E+01,5.318E-01
11.4000,23.153,1.073E+01,5.334E-01
11.4167,22.972,1.077E+01,5.358E-01
11.4333,22.791,1.081E+01,5.377E-01
11.4500,22.612,1.084E+01,5.397E-01
11.4667,22.433,1.088E+01,5.416E-01
11.4833,22.255,1.092E+01,5.435E-01
11.5000,22.078,1.095E+01,5.453E-01
11.5167,21.902,1.099E+01,5.472E-01
11.5333,21.726,1.102E+01,5.490E-01
11.5500,21.552,1.106E+01,5.509E-01
11.5667,21.378,1.109E+01,5.526E-01
11.5833,21.205,1.113E+01,5.544E-01
11.6000,21.033,1.116E+01,5.561E-01
11.6167,20.862,1.119E+01,5.579E-01
11.6333,20.692,1.122E+01,5.596E-01
11.6500,20.523,1.126E+01,5.613E-01
11.6667,20.355,1.128E+01,5.625E-01
11.6833,20.188,1.132E+01,5.647E-01
11.7000,20.022,1.135E+01,5.663E-01
11.7167,19.857,1.138E+01,5.679E-01
11.7333,19.694,1.141E+01,5.695E-01
11.7500,19.531,1.144E+01,5.711E-01
11.7667,19.369,1.147E+01,5.726E-01
11.7833,19.210,1.150E+01,5.741E-01
11.8000,19.051,1.153E+01,5.757E-01
11.8167,18.893,1.156E+01,5.771E-01
11.8333,18.737,1.159E+01,5.786E-01
11.8500,18.583,1.161E+01,5.800E-01
11.8667,18.429,1.164E+01,5.815E-01
11.8833,18.277,1.167E+01,5.828E-01
11.9000,18.126,1.169E+01,5.842E-01
11.9167,17.977,1.172E+01,5.856E-01
11.9333,17.830,1.175E+01,5.869E-01
11.9500,17.684,1.177E+01,5.882E-01
11.9667,17.539,1.180E+01,5.895E-01
11.9833,17.397,1.182E+01,5.907E-01
12.0000,17.256,1.184E+01,5.920E-01
12.0167,17.117,1.187E+01,5.931E-01
12.0333,16.980,1.189E+01,5.943E-01
12.0500,16.843,1.190E+01,5.946E-01
12.0667,16.710,1.193E+01,5.967E-01
12.0833,16.578,1.195E+01,5.978E-01
12.1000,16.448,1.198E+01,5.989E-01
12.1167,16.321,1.199E+01,5.992E-01
12.1333,16.195,1.202E+01,6.010E-01
12.1500,16.071,1.204E+01,6.020E-01
12.1667,15.949,1.205E+01,6.030E-01
12.1833,15.830,1.207E+01,6.039E-01
12.2000,15.713,1.209E+01,6.049E-01
12.2167,15.599,1.211E+01,6.058E-01
12.2333,15.487,1.213E+01,6.067E-01
12.2500,15.376,1.214E+01,6.076E-01
12.2667,15.269,1.215E+01,6.081E-01
12.2833,15.164,1.216E+01,6.082E-01
12.3000,15.062,1.219E+01,6.097E-01
12.3167,14.962,1.220E+01,6.106E-01
12.3333,14.865,1.222E+01,6.116E-01
12.3500,14.770,1.223E+01,6.123E-01
12.3667,14.679,1.225E+01,6.130E-01
12.3833,14.590,1.226E+01,6.137E-01
12.4000,14.505,1.227E+01,6.143E-01
12.4167,14.422,1.228E+01,6.149E-01
12.4333,14.342,1.229E+01,6.155E-01
12.4500,14.265,1.230E+01,6.159E-01
12.4667,14.191,1.231E+01,6.163E-01
12.4833,14.121,1.232E+01,6.170E-01
12.5000,14.054,1.234E+01,6.176E-01
12.5167,13.989,1.234E+01,6.181E-01
12.5333,13.928,1.235E+01,6.186E-01
12.5500,13.871,1.236E+01,6.190E-01
12.5667,13.817,1.237E+01,6.194E-01
12.5833,13.767,1.238E+01,6.197E-01
12.6000,13.719,1.238E+01,6.201E-01
12.6167,13.675,1.239E+01,6.204E-01
12.6333,13.635,1.239E+01,6.207E-01
12.6500,13.598,1.240E+01,6.209E-01
12.6667,13.565,1.240E+01,6.212E-01
12.6833,13.536,1.241E+01,6.214E-01
12.7000,13.510,1.241E+01,6.215E-01
12.7167,13.487,1.241E+01,6.217E-01
12.7333,13.469,1.242E+01,6.218E-01
12.7500,13.454,1.242E+01,6.219E-01
12.7667,13.443,1.242E+01,6.220E-01
12.7833,13.436,1.242E+01,6.221E-01
12.8000,13.431,1.242E+01,6.221E-01
12.8167,13.431,1.242E+01,6.221E-01
12.8333,13.435,1.242E+01,6.221E-01
12.8500,13.443,1.242E+01,6.220E-01
12.8667,13.454,1.242E+01,6.219E-01
12.8833,13.469,1.242E+01,6.218E-01
12.9000,13.487,1.241E+01,6.217E-01
12.9167,13.509,1.241E+01,6.216E-01
12.9333,13.535,1.241E+01,6.214E-01
12.9500,13.564,1.240E+01,6.212E-01
12.9667,13.598,1.240E+01,6.209E-01
12.9833,13.634,1.239E+01,6.207E-01
13.0000,13.674,1.239E+01,6.204E-01
13.0167,13.718,1.238E+01,6.201E-01
13.0333,13.765,1.238E+01,6.197E-01
13.0500,13.816,1.237E+01,6.194E-01
13.0667,13.870,1.236E+01,6.190E-01
13.0833,13.926,1.235E+01,6.186E-01
13.1000,13.987,1.235E+01,6.181E-01
13.1167,14.051,1.234E+01,6.177E-01
13.1333,14.119,1.232E+01,6.170E-01
13.1500,14.189,1.231E+01,6.163E-01
13.1667,14.263,1.230E+01,6.159E-01
13.1833,14.339,1.229E+01,6.155E-01
13.2000,14.419,1.228E+01,6.150E-01
13.2167,14.502,1.227E+01,6.143E-01
13.2333,14.588,1.226E+01,6.137E-01
13.2500,14.676,1.225E+01,6.130E-01
13.2667,14.767,1.223E+01,6.123E-01
13.2833,14.861,1.222E+01,6.116E-01
13.3000,14.959,1.220E+01,6.106E-01
13.3167,15.058,1.219E+01,6.097E-01
13.3333,15.161,1.216E+01,6.083E-01
13.3500,15.266,1.215E+01,6.081E-01
13.3667,15.372,1.214E+01,6.076E-01
13.3833,15.482,1.213E+01,6.068E-01
13.4000,15.595,1.211E+01,6.058E-01
13.4167,15.710,1.209E+01,6.049E-01
13.4333,15.827,1.207E+01,6.040E-01
13.4500,15.946,1.206E+01,6.030E-01
13.4667,16.067,1.204E+01,6.020E-01
13.4833,16.190,1.202E+01,6.010E-01
13.5000,16.316,1.199E+01,5.993E-01
13.5167,16.444,1.198E+01,5.989E-01
13.5333,16.574,1.196E+01,5.978E-01
13.5500,16.705,1.193E+01,5.967E-01
13.5667,16.839,1.190E+01,5.947E-01
13.5833,16.975,1.189E+01,5.944E-01
13.6000,17.112,1.187E+01,5.931E-01
13.6167,17.251,1.184E+01,5.920E-01
13.6333,17.392,1.182E+01,5.908E-01
13.6500,17.534,1.180E+01,5.895E-01
13.6667,17.679,1.177E+01,5.883E-01
13.6833,17.825,1.175E+01,5.870E-01
13.7000,17.972,1.172E+01,5.856E-01
13.7167,18.121,1.170E+01,5.843E-01
13.7333,18.272,1.167E+01,5.829E-01
13.7500,18.423,1.164E+01,5.815E-01
13.7667,18.577,1.162E+01,5.801E-01
13.7833,18.732,1.159E+01,5.787E-01
13.8000,18.888,1.156E+01,5.772E-01
13.8167,19.046,1.153E+01,5.757E-01
13.8333,19.204,1.150E+01,5.742E-01
13.8500,19.364,1.147E+01,5.727E-01
13.8667,19.525,1.144E+01,5.712E-01
13.8833,19.688,1.141E+01,5.696E-01
13.9000,19.851,1.138E+01,5.680E-01
13.9167,20.016,1.135E+01,5.664E-01
13.9333,20.181,1.132E+01,5.648E-01
13.9500,20.348,1.128E+01,5.626E-01
13.9667,20.516,1.126E+01,5.614E-01
13.9833,20.686,1.123E+01,5.597E-01
14.0000,20.856,1.119E+01,5.580E-01
14.0167,21.026,1.116E+01,5.562E-01
14.0333,21.198,1.113E+01,5.545E-01
14.0500,21.371,1.109E+01,5.527E-01
14.0667,21.545,1.106E+01,5.509E-01
14.0833,21.719,1.102E+01,5.491E-01
14.1000,21.895,1.099E+01,5.473E-01
14.1167,22.071,1.095E+01,5.454E-01
14.1333,22.248,1.092E+01,5.436E-01
14.1500,22.426,1.088E+01,5.417E-01
14.1667,22.605,1.085E+01,5.398E-01
14.1833,22.785,1.081E+01,5.378E-01
14.2000,22.965,1.077E+01,5.359E-01
14.2167,23.145,1.073E+01,5.334E-01
14.2333,23.327,1.070E+01,5.319E-01
14.2500,23.509,1.066E+01,5.299E-01
14.2667,23.692,1.062E+01,5.279E-01
14.2833,23.876,1.058E+01,5.259E-01
14.3000,24.060,1.054E+01,5.238E-01
14.3167,24.245,1.050E+01,5.217E-01
14.3333,24.431,1.046E+01,5.196E-01
14.3500,24.617,1.042E+01,5.175E-01
