hora,sza,uv,pre vitamina D
11.0000,42.868,7.078E+00,3.471E-01
11.0167,42.701,7.128E+00,3.498E-01
11.0333,42.533,7.179E+00,3.525E-01
11.0500,42.366,7.228E+00,3.551E-01
11.0667,42.199,7.278E+00,3.577E-01
11.0833,42.033,7.327E+00,3.603E-01
11.1000,41.867,7.376E+00,3.629E-01
11.1167,41.703,7.423E+00,3.653E-01
11.1333,41.539,7.474E+00,3.680E-01
11.1500,41.376,7.523E+00,3.706E-01
11.1667,41.213,7.572E+00,3.731E-01
11.1833,41.051,7.620E+00,3.757E-01
11.2000,40.889,7.669E+00,3.782E-01
11.2167,40.729,7.717E+00,3.808E-01
11.2333,40.569,7.765E+00,3.833E-01
11.2500,40.410,7.813E+00,3.858E-01
11.2667,40.251,7.858E+00,3.882E-01
11.2833,40.093,7.908E+00,3.908E-01
11.3000,39.937,7.955E+00,3.933E-01
11.3167,39.780,8.002E+00,3.957E-01
11.3333,39.624,8.049E+00,3.982E-01
11.3500,39.469,8.096E+00,4.006E-01
11.3667,39.315,8.142E+00,4.031E-01
11.3833,39.161,8.188E+00,4.055E-01
11.4000,39.010,8.234E+00,4.079E-01
11.4167,38.858,8.278E+00,4.102E-01
11.4333,38.706,8.326E+00,4.127E-01
11.4500,38.556,8.371E+00,4.151E-01
11.4667,38.407,8.416E+00,4.175E-01
11.4833,38.258,8.461E+00,4.198E-01
11.5000,38.111,8.505E+00,4.221E-01
11.5167,37.964,8.545E+00,4.241E-01
11.5333,37.818,8.594E+00,4.268E-01
11.5500,37.673,8.637E+00,4.290E-01
11.5667,37.528,8.681E+00,4.313E-01
11.5833,37.386,8.724E+00,4.336E-01
11.6000,37.243,8.767E+00,4.358E-01
11.6167,37.102,8.810E+00,4.381E-01
11.6333,36.961,8.853E+00,4.403E-01
11.6500,36.821,8.895E+00,4.425E-01
11.6667,36.682,8.937E+00,4.447E-01
11.6833,36.545,8.977E+00,4.468E-01
11.7000,36.409,9.019E+00,4.490E-01
11.7167,36.273,9.060E+00,4.511E-01
11.7333,36.138,9.101E+00,4.533E-01
11.7500,36.004,9.141E+00,4.554E-01
11.7667,35.872,9.181E+00,4.574E-01
11.7833,35.740,9.217E+00,4.593E-01
11.8000,35.609,9.260E+00,4.616E-01
11.8167,35.479,9.299E+00,4.636E-01
11.8333,35.350,9.337E+00,4.656E-01
11.8500,35.223,9.376E+00,4.676E-01
11.8667,35.097,9.413E+00,4.696E-01
11.8833,34.972,9.442E+00,4.709E-01
11.9000,34.847,9.488E+00,4.735E-01
11.9167,34.724,9.522E+00,4.753E-01
11.9333,34.602,9.557E+00,4.771E-01
11.9500,34.481,9.597E+00,4.792E-01
11.9667,34.362,9.629E+00,4.806E-01
11.9833,34.244,9.669E+00,4.829E-01
12.0000,34.126,9.704E+00,4.847E-01
12.0167,34.010,9.739E+00,4.865E-01
12.0333,33.895,9.773E+00,4.883E-01
12.0500,33.782,9.797E+00,4.894E-01
12.0667,33.670,9.840E+00,4.918E-01
12.0833,33.558,9.873E+00,4.935E-01
12.1000,33.448,9.906E+00,4.952E-01
12.1167,33.339,9.938E+00,4.969E-01
12.1333,33.232,9.970E+00,4.986E-01
12.1500,33.127,1.000E+01,5.002E-01
12.1667,33.022,1.003E+01,5.018E-01
12.1833,32.918,1.006E+01,5.034E-01
12.2000,32.816,1.009E+01,5.050E-01
12.2167,32.715,1.012E+01,5.059E-01
12.2333,32.615,1.015E+01,5.080E-01
12.2500,32.518,1.018E+01,5.095E-01
12.2667,32.422,1.021E+01,5.110E-01
12.2833,32.326,1.024E+01,5.125E-01
12.3000,32.232,1.027E+01,5.139E-01
12.3167,32.140,1.029E+01,5.153E-01
12.3333,32.050,1.032E+01,5.167E-01
12.3500,31.960,1.034E+01,5.181E-01
12.3667,31.872,1.037E+01,5.194E-01
12.3833,31.785,1.040E+01,5.207E-01
12.4000,31.700,1.042E+01,5.220E-01
12.4167,31.616,1.045E+01,5.233E-01
12.4333,31.535,1.047E+01,5.242E-01
12.4500,31.454,1.049E+01,5.257E-01
12.4667,31.375,1.052E+01,5.269E-01
12.4833,31.297,1.054E+01,5.281E-01
12.5000,31.221,1.056E+01,5.292E-01
12.5167,31.148,1.058E+01,5.303E-01
12.5333,31.075,1.060E+01,5.314E-01
12.5500,31.004,1.062E+01,5.325E-01
12.5667,30.934,1.064E+01,5.336E-01
12.5833,30.866,1.066E+01,5.346E-01
12.6000,30.799,1.068E+01,5.356E-01
12.6167,30.736,1.070E+01,5.365E-01
12.6333,30.673,1.072E+01,5.375E-01
12.6500,30.611,1.074E+01,5.384E-01
12.6667,30.551,1.075E+01,5.393E-01
12.6833,30.493,1.077E+01,5.402E-01
12.7000,30.437,1.079E+01,5.410E-01
12.7167,30.383,1.080E+01,5.418E-01
12.7333,30.330,1.082E+01,5.426E-01
12.7500,30.279,1.083E+01,5.434E-01
12.7667,30.229,1.085E+01,5.441E-01
12.7833,30.181,1.086E+01,5.448E-01
12.8000,30.136,1.087E+01,5.455E-01
12.8167,30.092,1.089E+01,5.461E-01
12.8333,30.049,1.090E+01,5.468E-01
12.8500,30.008,1.091E+01,5.474E-01
12.8667,29.969,1.092E+01,5.480E-01
12.8833,29.931,1.093E+01,5.485E-01
12.9000,29.897,1.094E+01,5.490E-01
12.9167,29.863,1.094E+01,5.491E-01
12.9333,29.831,1.096E+01,5.498E-01
12.9500,29.801,1.097E+01,5.504E-01
12.9667,29.773,1.098E+01,5.509E-01
12.9833,29.746,1.098E+01,5.512E-01
13.0000,29.723,1.099E+01,5.514E-01
13.0167,29.700,1.100E+01,5.518E-01
13.0333,29.679,1.100E+01,5.522E-01
13.0500,29.659,1.101E+01,5.525E-01
13.0667,29.642,1.102E+01,5.528E-01
13.0833,29.628,1.102E+01,5.530E-01
13.1000,29.614,1.102E+01,5.532E-01
13.1167,29.602,1.103E+01,5.534E-01
13.1333,29.592,1.103E+01,5.535E-01
13.1500,29.584,1.103E+01,5.536E-01
13.1667,29.577,1.103E+01,5.537E-01
13.1833,29.574,1.103E+01,5.538E-01
13.2000,29.572,1.104E+01,5.538E-01
13.2167,29.571,1.104E+01,5.538E-01
13.2333,29.572,1.104E+01,5.538E-01
13.2500,29.575,1.103E+01,5.538E-01
13.2667,29.581,1.103E+01,5.537E-01
13.2833,29.588,1.103E+01,5.536E-01
13.3000,29.596,1.103E+01,5.535E-01
13.3167,29.606,1.103E+01,5.533E-01
13.3333,29.618,1.102E+01,5.531E-01
13.3500,29.632,1.102E+01,5.529E-01
13.3667,29.650,1.101E+01,5.527E-01
13.3833,29.667,1.101E+01,5.524E-01
13.4000,29.687,1.100E+01,5.521E-01
13.4167,29.708,1.099E+01,5.516E-01
13.4333,29.731,1.099E+01,5.513E-01
13.4500,29.756,1.098E+01,5.511E-01
13.4667,29.784,1.097E+01,5.507E-01
13.4833,29.813,1.097E+01,5.503E-01
13.5000,29.843,1.095E+01,5.494E-01
13.5167,29.876,1.094E+01,5.491E-01
13.5333,29.910,1.094E+01,5.488E-01
13.5500,29.947,1.093E+01,5.483E-01
13.5667,29.984,1.092E+01,5.477E-01
13.5833,30.024,1.091E+01,5.471E-01
13.6000,30.065,1.089E+01,5.465E-01
13.6167,30.108,1.088E+01,5.459E-01
13.6333,30.152,1.087E+01,5.452E-01
13.6500,30.200,1.086E+01,5.445E-01
13.6667,30.248,1.084E+01,5.438E-01
13.6833,30.298,1.083E+01,5.431E-01
13.7000,30.350,1.081E+01,5.423E-01
13.7167,30.403,1.080E+01,5.415E-01
13.7333,30.458,1.078E+01,5.407E-01
13.7500,30.516,1.076E+01,5.398E-01
13.7667,30.575,1.075E+01,5.389E-01
13.7833,30.635,1.073E+01,5.380E-01
13.8000,30.696,1.071E+01,5.371E-01
13.8167,30.760,1.069E+01,5.362E-01
13.8333,30.826,1.067E+01,5.352E-01
13.8500,30.893,1.066E+01,5.342E-01
13.8667,30.961,1.064E+01,5.331E-01
13.8833,31.031,1.062E+01,5.321E-01
13.9000,31.102,1.059E+01,5.306E-01
13.9167,31.176,1.057E+01,5.299E-01
13.9333,31.252,1.055E+01,5.288E-01
13.9500,31.328,1.053E+01,5.276E-01
13.9667,31.406,1.051E+01,5.264E-01
13.9833,31.485,1.048E+01,5.252E-01
14.0000,31.566,1.046E+01,5.240E-01
14.0167,31.650,1.044E+01,5.227E-01
14.0333,31.734,1.041E+01,5.215E-01
14.0500,31.819,1.039E+01,5.202E-01
14.0667,31.906,1.036E+01,5.189E-01
14.0833,31.994,1.033E+01,5.175E-01
14.1000,32.084,1.031E+01,5.161E-01
14.1167,32.177,1.028E+01,5.147E-01
14.1333,32.269,1.025E+01,5.133E-01
14.1500,32.363,1.023E+01,5.119E-01
14.1667,32.459,1.020E+01,5.103E-01
14.1833,32.556,1.017E+01,5.089E-01
14.2000,32.654,1.014E+01,5.074E-01
14.2167,32.755,1.011E+01,5.059E-01
14.2333,32.856,1.008E+01,5.043E-01
14.2500,32.958,1.005E+01,5.028E-01
14.2667,33.062,1.002E+01,5.012E-01
14.2833,33.167,9.989E+00,4.995E-01
14.3000,33.275,9.957E+00,4.979E-01
14.3167,33.382,9.924E+00,4.962E-01
14.3333,33.491,9.893E+00,4.945E-01
14.3500,33.601,9.860E+00,4.928E-01
14.3667,33.713,9.827E+00,4.911E-01
14.3833,33.825,9.793E+00,4.894E-01
14.4000,33.941,9.759E+00,4.876E-01
14.4167,34.056,9.724E+00,4.858E-01
14.4333,34.172,9.690E+00,4.840E-01
14.4500,34.290,9.655E+00,4.822E-01
14.4667,34.408,9.619E+00,4.803E-01
14.4833,34.528,9.582E+00,4.784E-01
14.5000,34.651,9.547E+00,4.765E-01
14.5167,34.773,9.508E+00,4.746E-01
14.5333,34.896,9.473E+00,4.727E-01
14.5500,35.021,9.436E+00,4.708E-01
14.5667,35.146,9.398E+00,4.688E-01
14.5833,35.274,9.360E+00,4.668E-01
14.6000,35.402,9.319E+00,4.647E-01
14.6167,35.531,9.283E+00,4.628E-01
14.6333,35.660,9.244E+00,4.607E-01
14.6500,35.791,9.203E+00,4.586E-01
14.6667,35.923,9.165E+00,4.566E-01
14.6833,36.057,9.124E+00,4.545E-01
14.7000,36.191,9.084E+00,4.524E-01
14.7167,36.326,9.043E+00,4.503E-01
14.7333,36.462,9.002E+00,4.481E-01
14.7500,36.599,8.961E+00,4.460E-01
14.7667,36.738,8.914E+00,4.435E-01
14.7833,36.877,8.877E+00,4.416E-01
14.8000,37.017,8.835E+00,4.394E-01
14.8167,37.158,8.793E+00,4.372E-01
14.8333,37.299,8.750E+00,4.349E-01
14.8500,37.442,8.707E+00,4.327E-01
14.8667,37.587,8.658E+00,4.300E-01
14.8833,37.731,8.617E+00,4.280E-01
14.9000,37.876,8.570E+00,4.256E-01
14.9167,38.022,8.532E+00,4.235E-01
14.9333,38.169,8.480E+00,4.207E-01
14.9500,38.317,8.443E+00,4.188E-01
14.9667,38.467,8.397E+00,4.165E-01
14.9833,38.617,8.352E+00,4.141E-01
