hora,sza,uv,pre vitamina D
11.0000,28.210,1.099E+01,5.503E-01
11.0167,28.019,1.104E+01,5.529E-01
11.0333,27.829,1.109E+01,5.556E-01
11.0500,27.639,1.114E+01,5.582E-01
11.0667,27.450,1.119E+01,5.608E-01
11.0833,27.262,1.123E+01,5.631E-01
11.1000,27.074,1.129E+01,5.659E-01
11.1167,26.886,1.134E+01,5.684E-01
11.1333,26.699,1.138E+01,5.708E-01
11.1500,26.513,1.143E+01,5.735E-01
11.1667,26.327,1.148E+01,5.760E-01
11.1833,26.142,1.152E+01,5.780E-01
11.2000,25.957,1.158E+01,5.809E-01
11.2167,25.773,1.162E+01,5.833E-01
11.2333,25.589,1.167E+01,5.857E-01
11.2500,25.406,1.172E+01,5.882E-01
11.2667,25.224,1.176E+01,5.905E-01
11.2833,25.043,1.181E+01,5.929E-01
11.3000,24.861,1.185E+01,5.952E-01
11.3167,24.681,1.190E+01,5.976E-01
11.3333,24.502,1.194E+01,5.999E-01
11.3500,24.323,1.199E+01,6.021E-01
11.3667,24.145,1.203E+01,6.042E-01
11.3833,23.968,1.207E+01,6.066E-01
11.4000,23.791,1.212E+01,6.089E-01
11.4167,23.615,1.216E+01,6.111E-01
11.4333,23.440,1.220E+01,6.132E-01
11.4500,23.266,1.224E+01,6.151E-01
11.4667,23.093,1.227E+01,6.168E-01
11.4833,22.921,1.233E+01,6.196E-01
11.5000,22.748,1.237E+01,6.217E-01
11.5167,22.578,1.241E+01,6.238E-01
11.5333,22.408,1.245E+01,6.259E-01
11.5500,22.240,1.249E+01,6.279E-01
11.5667,22.072,1.252E+01,6.297E-01
11.5833,21.904,1.256E+01,6.317E-01
11.6000,21.739,1.260E+01,6.338E-01
11.6167,21.574,1.264E+01,6.357E-01
11.6333,21.410,1.267E+01,6.375E-01
11.6500,21.248,1.271E+01,6.395E-01
11.6667,21.087,1.275E+01,6.414E-01
11.6833,20.926,1.277E+01,6.423E-01
11.7000,20.766,1.282E+01,6.451E-01
11.7167,20.609,1.285E+01,6.469E-01
11.7333,20.452,1.289E+01,6.486E-01
11.7500,20.296,1.292E+01,6.504E-01
11.7667,20.142,1.296E+01,6.521E-01
11.7833,19.989,1.299E+01,6.538E-01
11.8000,19.837,1.302E+01,6.555E-01
11.8167,19.687,1.305E+01,6.571E-01
11.8333,19.538,1.308E+01,6.587E-01
11.8500,19.391,1.312E+01,6.603E-01
11.8667,19.245,1.315E+01,6.619E-01
11.8833,19.100,1.318E+01,6.634E-01
11.9000,18.958,1.321E+01,6.650E-01
11.9167,18.816,1.324E+01,6.664E-01
11.9333,18.677,1.326E+01,6.679E-01
11.9500,18.539,1.329E+01,6.694E-01
11.9667,18.402,1.332E+01,6.708E-01
11.9833,18.268,1.335E+01,6.722E-01
12.0000,18.135,1.337E+01,6.732E-01
12.0167,18.004,1.340E+01,6.748E-01
12.0333,17.875,1.342E+01,6.762E-01
12.0500,17.747,1.345E+01,6.775E-01
12.0667,17.622,1.347E+01,6.787E-01
12.0833,17.498,1.350E+01,6.799E-01
12.1000,17.377,1.352E+01,6.811E-01
12.1167,17.258,1.354E+01,6.823E-01
12.1333,17.141,1.357E+01,6.834E-01
12.1500,17.025,1.359E+01,6.846E-01
12.1667,16.912,1.361E+01,6.857E-01
12.1833,16.802,1.363E+01,6.867E-01
12.2000,16.694,1.365E+01,6.878E-01
12.2167,16.588,1.367E+01,6.888E-01
12.2333,16.484,1.369E+01,6.898E-01
12.2500,16.382,1.371E+01,6.907E-01
12.2667,16.283,1.373E+01,6.916E-01
12.2833,16.187,1.374E+01,6.925E-01
12.3000,16.093,1.376E+01,6.934E-01
12.3167,16.002,1.378E+01,6.942E-01
12.3333,15.913,1.379E+01,6.951E-01
12.3500,15.827,1.381E+01,6.958E-01
12.3667,15.744,1.382E+01,6.966E-01
12.3833,15.664,1.383E+01,6.971E-01
12.4000,15.587,1.384E+01,6.978E-01
12.4167,15.512,1.386E+01,6.987E-01
12.4333,15.440,1.388E+01,6.993E-01
12.4500,15.371,1.389E+01,7.000E-01
12.4667,15.305,1.390E+01,7.005E-01
12.4833,15.242,1.391E+01,7.011E-01
12.5000,15.183,1.392E+01,7.016E-01
12.5167,15.125,1.393E+01,7.021E-01
12.5333,15.072,1.393E+01,7.025E-01
12.5500,15.022,1.394E+01,7.029E-01
12.5667,14.974,1.395E+01,7.034E-01
12.5833,14.931,1.396E+01,7.038E-01
12.6000,14.890,1.397E+01,7.042E-01
12.6167,14.852,1.398E+01,7.045E-01
12.6333,14.818,1.398E+01,7.048E-01
12.6500,14.787,1.399E+01,7.051E-01
12.6667,14.760,1.399E+01,7.053E-01
