11.0000,27.136,5.028E-01
11.0167,26.936,5.053E-01
11.0333,26.735,5.077E-01
11.0500,26.535,5.100E-01
11.0667,26.334,5.126E-01
11.0833,26.135,5.151E-01
11.1000,25.935,5.175E-01
11.1167,25.736,5.199E-01
11.1333,25.537,5.222E-01
11.1500,25.339,5.246E-01
11.1667,25.140,5.269E-01
11.1833,24.942,5.289E-01
11.2000,24.745,5.316E-01
11.2167,24.548,5.339E-01
11.2333,24.351,5.362E-01
11.2500,24.155,5.384E-01
11.2667,23.959,5.407E-01
11.2833,23.763,5.429E-01
11.3000,23.568,5.451E-01
11.3167,23.373,5.473E-01
11.3333,23.179,5.495E-01
11.3500,22.985,5.517E-01
11.3667,22.791,5.538E-01
11.3833,22.599,5.560E-01
11.4000,22.406,5.575E-01
11.4167,22.214,5.602E-01
11.4333,22.023,5.623E-01
11.4500,21.832,5.643E-01
11.4667,21.641,5.664E-01
11.4833,21.452,5.684E-01
11.5000,21.262,5.704E-01
11.5167,21.074,5.724E-01
11.5333,20.886,5.743E-01
11.5500,20.698,5.763E-01
11.5667,20.511,5.782E-01
11.5833,20.325,5.801E-01
11.6000,20.140,5.820E-01
11.6167,19.955,5.838E-01
11.6333,19.771,5.857E-01
11.6500,19.588,5.870E-01
11.6667,19.405,5.886E-01
11.6833,19.223,5.911E-01
11.7000,19.043,5.928E-01
11.7167,18.862,5.946E-01
11.7333,18.683,5.963E-01
11.7500,18.505,5.980E-01
11.7667,18.327,5.996E-01
11.7833,18.151,6.013E-01
11.8000,17.975,6.029E-01
11.8167,17.801,6.045E-01
11.8333,17.627,6.061E-01
11.8500,17.455,6.077E-01
11.8667,17.283,6.092E-01
11.8833,17.113,6.107E-01
11.9000,16.944,6.122E-01
11.9167,16.776,6.137E-01
11.9333,16.609,6.152E-01
11.9500,16.444,6.166E-01
11.9667,16.280,6.180E-01
11.9833,16.117,6.194E-01
12.0000,15.956,6.205E-01
12.0167,15.796,6.215E-01
12.0333,15.637,6.234E-01
12.0500,15.480,6.246E-01
12.0667,15.325,6.259E-01
12.0833,15.171,6.263E-01
12.1000,15.019,6.284E-01
12.1167,14.869,6.295E-01
12.1333,14.720,6.307E-01
12.1500,14.573,6.318E-01
12.1667,14.428,6.330E-01
12.1833,14.285,6.340E-01
12.2000,14.145,6.351E-01
12.2167,14.006,6.356E-01
12.2333,13.869,6.365E-01
12.2500,13.734,6.377E-01
12.2667,13.602,6.391E-01
12.2833,13.472,6.401E-01
12.3000,13.345,6.410E-01
12.3167,13.219,6.419E-01
12.3333,13.097,6.427E-01
12.3500,12.977,6.435E-01
12.3667,12.859,6.441E-01
12.3833,12.745,6.451E-01
12.4000,12.633,6.460E-01
12.4167,12.524,6.467E-01
12.4333,12.418,6.474E-01
12.4500,12.316,6.481E-01
12.4667,12.216,6.487E-01
12.4833,12.120,6.494E-01
12.5000,12.026,6.500E-01
12.5167,11.936,6.506E-01
12.5333,11.850,6.511E-01
12.5500,11.767,6.517E-01
12.5667,11.688,6.522E-01
12.5833,11.613,6.526E-01
12.6000,11.541,6.530E-01
12.6167,11.473,6.531E-01
12.6333,11.409,6.533E-01
12.6500,11.348,6.540E-01
12.6667,11.292,6.546E-01
12.6833,11.240,6.549E-01
12.7000,11.192,6.552E-01
12.7167,11.148,6.555E-01
12.7333,11.109,6.557E-01
12.7500,11.074,6.560E-01
12.7667,11.043,6.561E-01
12.7833,11.016,6.563E-01
12.8000,10.994,6.564E-01
12.8167,10.976,6.565E-01
12.8333,10.963,6.566E-01
12.8500,10.954,6.567E-01
12.8667,10.950,6.567E-01
12.8833,10.950,6.567E-01
12.9000,10.954,6.567E-01
12.9167,10.963,6.566E-01
12.9333,10.976,6.565E-01
12.9500,10.994,6.564E-01
12.9667,11.017,6.563E-01
12.9833,11.043,6.561E-01
13.0000,11.074,6.560E-01
13.0167,11.109,6.557E-01
13.0333,11.149,6.555E-01
13.0500,11.193,6.552E-01
13.0667,11.241,6.549E-01
13.0833,11.292,6.546E-01
13.1000,11.349,6.540E-01
13.1167,11.409,6.533E-01
13.1333,11.473,6.531E-01
13.1500,11.542,6.530E-01
13.1667,11.613,6.526E-01
13.1833,11.689,6.522E-01
13.2000,11.768,6.517E-01
13.2167,11.851,6.511E-01
13.2333,11.937,6.506E-01
