hora,sza,uv,pre vitamina D
11.0000,59.096,2.630E+00,1.127E-01
11.0167,58.982,2.651E+00,1.138E-01
11.0333,58.867,2.673E+00,1.149E-01
11.0500,58.754,2.694E+00,1.160E-01
11.0667,58.641,2.716E+00,1.171E-01
11.0833,58.529,2.737E+00,1.182E-01
11.1000,58.418,2.758E+00,1.193E-01
11.1167,58.309,2.779E+00,1.204E-01
11.1333,58.199,2.800E+00,1.214E-01
11.1500,58.090,2.821E+00,1.225E-01
11.1667,57.982,2.842E+00,1.236E-01
11.1833,57.875,2.863E+00,1.247E-01
11.2000,57.768,2.884E+00,1.257E-01
11.2167,57.663,2.904E+00,1.268E-01
11.2333,57.558,2.925E+00,1.279E-01
11.2500,57.454,2.946E+00,1.289E-01
11.2667,57.351,2.966E+00,1.300E-01
11.2833,57.248,2.986E+00,1.310E-01
11.3000,57.148,3.007E+00,1.321E-01
11.3167,57.047,3.027E+00,1.331E-01
11.3333,56.947,3.047E+00,1.342E-01
11.3500,56.847,3.067E+00,1.352E-01
11.3667,56.749,3.087E+00,1.362E-01
11.3833,56.651,3.107E+00,1.372E-01
11.4000,56.556,3.126E+00,1.383E-01
11.4167,56.460,3.146E+00,1.393E-01
11.4333,56.365,3.165E+00,1.403E-01
11.4500,56.270,3.184E+00,1.413E-01
11.4667,56.177,3.204E+00,1.423E-01
11.4833,56.085,3.223E+00,1.433E-01
11.5000,55.994,3.242E+00,1.442E-01
11.5167,55.903,3.261E+00,1.452E-01
11.5333,55.813,3.279E+00,1.462E-01
11.5500,55.724,3.298E+00,1.472E-01
11.5667,55.636,3.316E+00,1.481E-01
11.5833,55.550,3.334E+00,1.491E-01
11.6000,55.463,3.353E+00,1.500E-01
11.6167,55.378,3.371E+00,1.510E-01
11.6333,55.293,3.389E+00,1.519E-01
11.6500,55.210,3.406E+00,1.528E-01
11.6667,55.127,3.424E+00,1.537E-01
11.6833,55.046,3.441E+00,1.546E-01
11.7000,54.965,3.459E+00,1.555E-01
11.7167,54.885,3.476E+00,1.564E-01
11.7333,54.806,3.493E+00,1.573E-01
11.7500,54.728,3.510E+00,1.582E-01
11.7667,54.652,3.526E+00,1.590E-01
11.7833,54.575,3.543E+00,1.599E-01
11.8000,54.500,3.559E+00,1.608E-01
11.8167,54.426,3.575E+00,1.616E-01
11.8333,54.352,3.591E+00,1.624E-01
11.8500,54.280,3.607E+00,1.633E-01
11.8667,54.209,3.622E+00,1.641E-01
11.8833,54.138,3.638E+00,1.649E-01
11.9000,54.069,3.653E+00,1.657E-01
11.9167,54.000,3.668E+00,1.665E-01
11.9333,53.932,3.683E+00,1.672E-01
11.9500,53.866,3.698E+00,1.680E-01
11.9667,53.801,3.712E+00,1.688E-01
11.9833,53.736,3.726E+00,1.695E-01
12.0000,53.672,3.741E+00,1.703E-01
12.0167,53.610,3.754E+00,1.710E-01
12.0333,53.548,3.768E+00,1.717E-01
12.0500,53.488,3.781E+00,1.724E-01
12.0667,53.428,3.795E+00,1.731E-01
12.0833,53.369,3.808E+00,1.738E-01
12.1000,53.312,3.821E+00,1.745E-01
12.1167,53.255,3.834E+00,1.751E-01
12.1333,53.199,3.846E+00,1.758E-01
12.1500,53.145,3.858E+00,1.764E-01
12.1667,53.092,3.870E+00,1.771E-01
12.1833,53.039,3.882E+00,1.777E-01
12.2000,52.987,3.894E+00,1.783E-01
12.2167,52.937,3.905E+00,1.789E-01
12.2333,52.887,3.917E+00,1.795E-01
12.2500,52.839,3.927E+00,1.800E-01
12.2667,52.792,3.939E+00,1.806E-01
12.2833,52.745,3.947E+00,1.810E-01
12.3000,52.700,3.959E+00,1.817E-01
12.3167,52.655,3.969E+00,1.822E-01
12.3333,52.613,3.979E+00,1.827E-01
12.3500,52.571,3.988E+00,1.832E-01
12.3667,52.529,3.998E+00,1.838E-01
12.3833,52.489,4.008E+00,1.842E-01
12.4000,52.450,4.016E+00,1.847E-01
12.4167,52.412,4.025E+00,1.852E-01
12.4333,52.376,4.034E+00,1.856E-01
12.4500,52.340,4.042E+00,1.860E-01
12.4667,52.305,4.050E+00,1.865E-01
12.4833,52.271,4.057E+00,1.869E-01
12.5000,52.238,4.065E+00,1.873E-01
12.5167,52.208,4.072E+00,1.876E-01
12.5333,52.177,4.079E+00,1.880E-01
12.5500,52.147,4.086E+00,1.884E-01
12.5667,52.119,4.092E+00,1.886E-01
12.5833,52.092,4.099E+00,1.890E-01
12.6000,52.065,4.105E+00,1.894E-01
12.6167,52.041,4.109E+00,1.896E-01
12.6333,52.017,4.116E+00,1.899E-01
12.6500,51.994,4.122E+00,1.902E-01
12.6667,51.972,4.127E+00,1.905E-01
12.6833,51.951,4.132E+00,1.908E-01
12.7000,51.931,4.136E+00,1.910E-01
12.7167,51.914,4.139E+00,1.911E-01
12.7333,51.896,4.142E+00,1.913E-01
12.7500,51.879,4.148E+00,1.916E-01
12.7667,51.864,4.152E+00,1.918E-01
12.7833,51.850,4.155E+00,1.920E-01
12.8000,51.837,4.158E+00,1.921E-01
12.8167,51.825,4.161E+00,1.923E-01
12.8333,51.814,4.163E+00,1.924E-01
12.8500,51.805,4.165E+00,1.925E-01
12.8667,51.796,4.168E+00,1.926E-01
12.8833,51.788,4.169E+00,1.927E-01
12.9000,51.782,4.171E+00,1.928E-01
12.9167,51.777,4.172E+00,1.929E-01
12.9333,51.772,4.173E+00,1.929E-01
12.9500,51.769,4.173E+00,1.929E-01
12.9667,51.767,4.173E+00,1.929E-01
12.9833,51.766,4.173E+00,1.929E-01
13.0000,51.767,4.173E+00,1.929E-01
13.0167,51.768,4.173E+00,1.929E-01
13.0333,51.770,4.173E+00,1.929E-01
13.0500,51.774,4.173E+00,1.929E-01
13.0667,51.778,4.172E+00,1.929E-01
13.0833,51.784,4.170E+00,1.928E-01
13.1000,51.791,4.169E+00,1.927E-01
13.1167,51.799,4.167E+00,1.926E-01
13.1333,51.808,4.165E+00,1.925E-01
13.1500,51.818,4.163E+00,1.924E-01
13.1667,51.829,4.160E+00,1.922E-01
13.1833,51.842,4.157E+00,1.921E-01
13.2000,51.855,4.154E+00,1.919E-01
13.2167,51.869,4.150E+00,1.917E-01
13.2333,51.885,4.147E+00,1.916E-01
13.2500,51.901,4.142E+00,1.913E-01
13.2667,51.920,4.138E+00,1.911E-01
13.2833,51.939,4.134E+00,1.909E-01
13.3000,51.958,4.130E+00,1.907E-01
13.3167,51.979,4.125E+00,1.904E-01
13.3333,52.001,4.120E+00,1.901E-01
13.3500,52.024,4.115E+00,1.899E-01
13.3667,52.049,4.109E+00,1.896E-01
13.3833,52.075,4.103E+00,1.893E-01
13.4000,52.101,4.097E+00,1.889E-01
13.4167,52.129,4.090E+00,1.886E-01
13.4333,52.157,4.084E+00,1.882E-01
13.4500,52.187,4.077E+00,1.879E-01
13.4667,52.218,4.070E+00,1.875E-01
13.4833,52.250,4.062E+00,1.871E-01
13.5000,52.283,4.055E+00,1.867E-01
13.5167,52.317,4.047E+00,1.863E-01
13.5333,52.352,4.039E+00,1.859E-01
13.5500,52.388,4.030E+00,1.854E-01
13.5667,52.425,4.021E+00,1.849E-01
13.5833,52.464,4.013E+00,1.845E-01
13.6000,52.503,4.004E+00,1.841E-01
13.6167,52.543,3.995E+00,1.836E-01
13.6333,52.584,3.985E+00,1.830E-01
13.6500,52.628,3.976E+00,1.826E-01
13.6667,52.671,3.965E+00,1.820E-01
13.6833,52.716,3.956E+00,1.815E-01
13.7000,52.761,3.945E+00,1.810E-01
13.7167,52.808,3.934E+00,1.804E-01
13.7333,52.855,3.924E+00,1.798E-01
13.7500,52.905,3.912E+00,1.792E-01
13.7667,52.954,3.902E+00,1.787E-01
13.7833,53.005,3.890E+00,1.781E-01
13.8000,53.057,3.878E+00,1.774E-01
13.8167,53.109,3.866E+00,1.768E-01
13.8333,53.164,3.854E+00,1.762E-01
13.8500,53.219,3.841E+00,1.755E-01
13.8667,53.275,3.829E+00,1.749E-01
13.8833,53.331,3.816E+00,1.742E-01
13.9000,53.389,3.803E+00,1.735E-01
13.9167,53.448,3.790E+00,1.729E-01
13.9333,53.509,3.777E+00,1.721E-01
13.9500,53.570,3.763E+00,1.714E-01
13.9667,53.631,3.750E+00,1.707E-01
13.9833,53.694,3.735E+00,1.700E-01
14.0000,53.758,3.721E+00,1.693E-01
14.0167,53.824,3.707E+00,1.685E-01
14.0333,53.889,3.692E+00,1.677E-01
14.0500,53.956,3.678E+00,1.670E-01
14.0667,54.024,3.663E+00,1.662E-01
14.0833,54.092,3.648E+00,1.654E-01
14.1000,54.162,3.632E+00,1.646E-01
14.1167,54.233,3.617E+00,1.638E-01
14.1333,54.305,3.601E+00,1.630E-01
14.1500,54.378,3.585E+00,1.621E-01
14.1667,54.451,3.569E+00,1.613E-01
14.1833,54.525,3.553E+00,1.605E-01
14.2000,54.601,3.537E+00,1.596E-01
14.2167,54.678,3.520E+00,1.587E-01
14.2333,54.755,3.504E+00,1.579E-01
14.2500,54.833,3.487E+00,1.570E-01
14.2667,54.912,3.470E+00,1.561E-01
14.2833,54.992,3.453E+00,1.552E-01
14.3000,55.074,3.435E+00,1.543E-01
14.3167,55.156,3.418E+00,1.534E-01
14.3333,55.239,3.400E+00,1.525E-01
14.3500,55.322,3.382E+00,1.516E-01
14.3667,55.407,3.364E+00,1.506E-01
14.3833,55.492,3.346E+00,1.497E-01
14.4000,55.580,3.328E+00,1.487E-01
14.4167,55.667,3.310E+00,1.478E-01
14.4333,55.755,3.291E+00,1.468E-01
14.4500,55.844,3.273E+00,1.459E-01
14.4667,55.934,3.254E+00,1.449E-01
14.4833,56.024,3.235E+00,1.439E-01
14.5000,56.117,3.216E+00,1.429E-01
14.5167,56.209,3.197E+00,1.419E-01
14.5333,56.303,3.178E+00,1.409E-01
14.5500,56.397,3.158E+00,1.399E-01
14.5667,56.492,3.139E+00,1.389E-01
14.5833,56.589,3.119E+00,1.379E-01
14.6000,56.685,3.099E+00,1.369E-01
14.6167,56.783,3.080E+00,1.359E-01
14.6333,56.881,3.060E+00,1.348E-01
14.6500,56.981,3.040E+00,1.338E-01
14.6667,57.081,3.020E+00,1.328E-01
14.6833,57.182,2.999E+00,1.317E-01
14.7000,57.284,2.979E+00,1.307E-01
14.7167,57.387,2.959E+00,1.296E-01
14.7333,57.490,2.938E+00,1.286E-01
14.7500,57.594,2.918E+00,1.275E-01
14.7667,57.700,2.897E+00,1.264E-01
14.7833,57.805,2.876E+00,1.254E-01
14.8000,57.912,2.856E+00,1.243E-01
14.8167,58.019,2.835E+00,1.232E-01
14.8333,58.127,2.814E+00,1.221E-01
14.8500,58.236,2.793E+00,1.211E-01
14.8667,58.347,2.772E+00,1.200E-01
14.8833,58.457,2.750E+00,1.189E-01
14.9000,58.568,2.729E+00,1.178E-01
14.9167,58.680,2.708E+00,1.167E-01
14.9333,58.793,2.687E+00,1.156E-01
14.9500,58.906,2.665E+00,1.145E-01
14.9667,59.021,2.644E+00,1.134E-01
14.9833,59.136,2.622E+00,1.123E-01
